NodeID,eigen,degree,in_degree,closeness,page_rank,betweeness,out_degree
42,0.0,0.01251054259207197,0.0,0.13188489473684986,5.048782345863015e-05,0.0,0.01251054259207197
43,0.0,0.000562271577171774,0.0,0.09865052246638371,5.048782345863015e-05,0.0,0.000562271577171774
44,0.0,0.006184987348889514,0.0,0.12360425298533946,5.048782345863015e-05,0.0,0.006184987348889514
45,0.0,0.001124543154343548,0.0,0.1010434123841558,5.048782345863015e-05,0.0,0.001124543154343548
46,0.0,0.008293505763283665,0.0,0.12520523799577726,5.048782345863015e-05,0.0,0.008293505763283665
47,0.0,0.02052291256676975,0.0,0.14782315264737117,5.048782345863015e-05,0.0,0.02052291256676975
48,0.0,0.002951925780151813,0.0,0.11235075893467004,5.048782345863015e-05,0.0,0.002951925780151813
49,0.0028988232700322774,0.005201012088838909,0.003092493674444757,0.10830002491260785,0.0002810108919212142,0.00027642066819543837,0.0021085184143941524
50,0.0011088406089433233,0.006466123137475401,0.004498172617374192,0.09960795627292081,0.00040784053278751845,0.0003268565168456106,0.001967950520101209
51,0.0,0.0033736294630306437,0.0,0.10943192209151968,5.048782345863015e-05,0.0,0.0033736294630306437
52,0.0,0.0001405678942929435,0.0,0.07474828424809861,5.048782345863015e-05,0.0,0.0001405678942929435
53,0.0,0.005482147877424796,0.0,0.12685110006132624,5.048782345863015e-05,0.0,0.005482147877424796
54,0.0029159915139148154,0.006606691031768344,0.0056227157717177395,0.09694183159079915,0.0003476546497189804,0.00010591081529808103,0.0009839752600506045
55,0.0030037317170807055,0.018414394152375595,0.009418048917627214,0.12429219160074247,0.0009495051440874037,0.0016816534966541889,0.008996345234748383
56,0.02323283155901135,0.024318245712679223,0.02094461624964858,0.12690953054112197,0.000916041669228302,0.0022954733507641314,0.0033736294630306437
57,0.0,0.0018273826258082652,0.0,0.11029636384004837,5.048782345863015e-05,0.0,0.0018273826258082652
58,0.0,0.005341579983131853,0.0,0.12405165238739232,5.048782345863015e-05,0.0,0.005341579983131853
59,0.0,0.013213382063536687,0.0,0.13731304738855776,5.048782345863015e-05,0.0,0.013213382063536687
60,0.0,0.0012651110486364913,0.0,0.11441364843862985,5.048782345863015e-05,0.0,0.0012651110486364913
61,0.0029888524061400046,0.0028113578858588698,0.0028113578858588698,0.0,0.00021508864714877998,0.0,0.0
62,0.0,0.002389654202980039,0.0,0.10661729221034613,5.048782345863015e-05,0.0,0.002389654202980039
63,0.0,0.0001405678942929435,0.0,0.10414170486333849,5.048782345863015e-05,0.0,0.0001405678942929435
64,0.0030024478974469745,0.0014056789429294349,0.0012651110486364913,0.10409492514745061,8.271314316735398e-05,6.618548896694014e-05,0.0001405678942929435
65,0.0,0.000281135788585887,0.0,0.10517309850893718,5.048782345863015e-05,0.0,0.000281135788585887
66,0.0,0.006184987348889514,0.0,0.13096855014948247,5.048782345863015e-05,0.0,0.006184987348889514
67,0.0,0.002389654202980039,0.0,0.10382621085246084,5.048782345863015e-05,0.0,0.002389654202980039
68,0.0,0.03865617093055946,0.0,0.16169642045528818,5.048782345863015e-05,0.0,0.03865617093055946
71,0.0,0.01532190047793084,0.0,0.14488584612040173,5.048782345863015e-05,0.0,0.01532190047793084
72,0.03971267821156608,0.04470059038515603,0.021647455721113297,0.15449855891962677,0.0007778819412063816,0.008011822532712369,0.023053134664042733
73,0.0,0.0018273826258082652,0.0,0.0993393864572557,5.048782345863015e-05,0.0,0.0018273826258082652
74,0.0,0.009699184706213101,0.0,0.12788092659609407,5.048782345863015e-05,0.0,0.009699184706213101
75,0.0012202433124745686,0.014056789429294348,0.009699184706213101,0.11140712411891454,0.0004793829557918308,0.0005292092555236205,0.004357604723081248
76,0.0,0.000281135788585887,0.0,0.09427181085403484,5.048782345863015e-05,0.0,0.000281135788585887
77,0.0,0.003514197357323587,0.0,0.1094160416790844,5.048782345863015e-05,0.0,0.003514197357323587
78,0.0,0.005763283666010683,0.0,0.10511731359030921,5.048782345863015e-05,0.0,0.005763283666010683
79,0.0,0.007450098397526005,0.0,0.1262323695313194,5.048782345863015e-05,0.0,0.007450098397526005
80,0.0005006680682354955,0.014337925217880236,0.00604441945459657,0.1274031749183325,0.0002831018285651442,0.00030721454434127083,0.008293505763283665
81,0.0,0.0025302220972729826,0.0,0.09877976460245914,5.048782345863015e-05,0.0,0.0025302220972729826
82,0.0,0.0001405678942929435,0.0,0.05198827437154869,5.048782345863015e-05,0.0,0.0001405678942929435
83,0.0,0.001124543154343548,0.0,0.10766613497223627,5.048782345863015e-05,0.0,0.001124543154343548
84,0.0,0.0001405678942929435,0.0,0.0846509423162199,5.048782345863015e-05,0.0,0.0001405678942929435
85,0.0,0.0001405678942929435,0.0,0.0846509423162199,5.048782345863015e-05,0.0,0.0001405678942929435
86,0.0037167761359563167,0.032330615687377,0.015181332583637897,0.1387101773691954,0.0008513640893173853,0.0017861823349649775,0.017149283103739105
87,0.0,0.02741073938712398,0.0,0.15830063892726656,5.048782345863015e-05,0.0,0.02741073938712398
88,0.0,0.0001405678942929435,0.0,0.0846509423162199,5.048782345863015e-05,0.0,0.0001405678942929435
89,0.0012746244977621447,0.006325555243182457,0.002249086308687096,0.12289314409332791,0.00011315943821484225,0.00017058303404381768,0.004076468934495361
90,0.0,0.01012088838909193,0.0,0.13641866169903577,5.048782345863015e-05,0.0,0.01012088838909193
91,0.0,0.000281135788585887,0.0,0.09148094433518207,5.048782345863015e-05,0.0,0.000281135788585887
92,0.0,0.0007028394714647174,0.0,0.08865208033046099,5.048782345863015e-05,0.0,0.0007028394714647174
93,6.189897624401913e-05,0.0025302220972729826,0.002389654202980039,0.06181463635776649,0.0001229622652432622,4.6061272756490535e-05,0.0001405678942929435
94,0.00040547120619698594,0.015040764689344953,0.0037953331459094743,0.12708079846357964,0.0002738669766492547,0.00032787564697508943,0.011245431543435479
95,0.006259756734812255,0.005763283666010683,0.005482147877424796,0.09157974389643814,0.0007907971001829114,0.0006937966281774199,0.000281135788585887
96,0.0,0.000281135788585887,0.0,0.09661531819715155,5.048782345863015e-05,0.0,0.000281135788585887
98,0.0,0.001124543154343548,0.0,0.10428574594890327,5.048782345863015e-05,0.0,0.001124543154343548
99,0.0,0.0033736294630306437,0.0,0.1285349374719691,5.048782345863015e-05,0.0,0.0033736294630306437
100,0.0,0.0007028394714647174,0.0,0.09532059964735407,5.048782345863015e-05,0.0,0.0007028394714647174
101,0.0,0.002249086308687096,0.0,0.10045109821616982,5.048782345863015e-05,0.0,0.002249086308687096
102,0.0,0.0007028394714647174,0.0,0.10748195911768647,5.048782345863015e-05,0.0,0.0007028394714647174
103,0.0,0.009558616811920157,0.0,0.13604420304035153,5.048782345863015e-05,0.0,0.009558616811920157
104,0.0,0.004217036828788305,0.0,0.11567749972546343,5.048782345863015e-05,0.0,0.004217036828788305
105,0.00300121061045287,0.0033736294630306437,0.002951925780151813,0.0915574833850389,0.0003259605846208332,0.0001381661666346307,0.00042170368287883047
106,0.0,0.0012651110486364913,0.0,0.10485133405792944,5.048782345863015e-05,0.0,0.0012651110486364913
107,0.0,0.000562271577171774,0.0,0.07160360334383387,5.048782345863015e-05,0.0,0.000562271577171774
108,0.0001499126777850052,0.0018273826258082652,0.0015462468372223785,0.07148747136952933,0.0004398371153454517,1.0410893008589586e-06,0.000281135788585887
109,0.0,0.026707899915659264,0.0,0.14242273200048558,5.048782345863015e-05,0.0,0.026707899915659264
110,0.0,0.013353949957829632,0.0,0.13394669447691787,5.048782345863015e-05,0.0,0.013353949957829632
111,0.0,0.004076468934495361,0.0,0.11715132740997057,5.048782345863015e-05,0.0,0.004076468934495361
112,0.0,0.0001405678942929435,0.0,0.0715220966809496,5.048782345863015e-05,0.0,0.0001405678942929435
113,0.0,0.01251054259207197,0.0,0.13575548131267026,5.048782345863015e-05,0.0,0.01251054259207197
114,0.0,0.0001405678942929435,0.0,0.0715220966809496,5.048782345863015e-05,0.0,0.0001405678942929435
115,0.0,0.00042170368287883047,0.0,0.07155603522924653,5.048782345863015e-05,0.0,0.00042170368287883047
116,0.0,0.000281135788585887,0.0,0.07153566823629702,5.048782345863015e-05,0.0,0.000281135788585887
117,0.0,0.0001405678942929435,0.0,0.0715220966809496,5.048782345863015e-05,0.0,0.0001405678942929435
118,0.0,0.0001405678942929435,0.0,0.0715220966809496,5.048782345863015e-05,0.0,0.0001405678942929435
119,0.0,0.0001405678942929435,0.0,0.0715220966809496,5.048782345863015e-05,0.0,0.0001405678942929435
120,0.0,0.001124543154343548,0.0,0.106329987760622,5.048782345863015e-05,0.0,0.001124543154343548
121,0.0,0.0012651110486364913,0.0,0.08167976852026547,5.048782345863015e-05,0.0,0.0012651110486364913
122,0.0,0.029940961484396962,0.0,0.15067664732425473,5.048782345863015e-05,0.0,0.029940961484396962
123,0.0,0.0001405678942929435,0.0,0.0715220966809496,5.048782345863015e-05,0.0,0.0001405678942929435
124,0.0,0.00042170368287883047,0.0,0.07154245594558978,5.048782345863015e-05,0.0,0.00042170368287883047
125,0.0,0.004076468934495361,0.0,0.1209667805568058,5.048782345863015e-05,0.0,0.004076468934495361
126,0.0,0.003514197357323587,0.0,0.1238478881751923,5.048782345863015e-05,0.0,0.003514197357323587
127,0.0003948666261741982,0.021225752038234468,0.0026707899915659264,0.147683782256832,9.816867983077854e-05,0.00035116040664856654,0.018554962046668542
128,0.0,0.011245431543435479,0.0,0.13781501429547993,5.048782345863015e-05,0.0,0.011245431543435479
129,0.0,0.000562271577171774,0.0,0.09085262600440663,5.048782345863015e-05,0.0,0.000562271577171774
130,0.0002595580073401594,0.0046387405116671354,0.0028113578858588698,0.10690151458664682,9.571900499208363e-05,1.2540242834584432e-05,0.0018273826258082652
132,0.0005312934834584523,0.00801236997469778,0.003935901040202418,0.1272095530719521,0.00017738177851023715,0.00023038689269878337,0.004076468934495361
133,0.0,0.0014056789429294349,0.0,0.08681473151532189,5.048782345863015e-05,0.0,0.0014056789429294349
134,0.0,0.000281135788585887,0.0,0.0807006254105288,5.048782345863015e-05,0.0,0.000281135788585887
135,0.0006798698783545428,0.005903851560303626,0.004919876300253022,0.10634316393169116,0.00031002553855235057,0.00014563409698140062,0.0009839752600506045
136,0.0,0.013916221535001405,0.0,0.13676509037013798,5.048782345863015e-05,0.0,0.013916221535001405
137,0.0,0.0001405678942929435,0.0,0.0001405678942929435,5.048782345863015e-05,0.0,0.0001405678942929435
138,0.0,0.01012088838909193,0.0,0.12386823446863326,5.048782345863015e-05,0.0,0.01012088838909193
139,0.0,0.005201012088838909,0.0,0.11305832106921138,5.048782345863015e-05,0.0,0.005201012088838909
140,0.00025715758137374563,0.007309530503233061,0.003092493674444757,0.1031683063944262,0.0001778254550272976,0.00013502693325320326,0.004217036828788305
141,0.0,0.0001405678942929435,0.0,0.0001405678942929435,5.048782345863015e-05,0.0,0.0001405678942929435
142,0.0,0.003514197357323587,0.0,0.11367193475208362,5.048782345863015e-05,0.0,0.003514197357323587
143,0.0,0.013213382063536687,0.0,0.13706343268688795,5.048782345863015e-05,0.0,0.013213382063536687
144,0.0013006585358421546,0.004076468934495361,0.004076468934495361,0.0,0.0002711818924155531,0.0,0.0
145,0.0,0.0025302220972729826,0.0,0.1167160902802741,5.048782345863015e-05,0.0,0.0025302220972729826
146,0.0,0.0001405678942929435,0.0,0.09756546884194754,5.048782345863015e-05,0.0,0.0001405678942929435
147,0.0002609658091470995,0.010261456283384875,0.0021085184143941524,0.13919714953660386,0.00014192049378810765,0.0002140920756148429,0.008152937868990722
149,0.0,0.0001405678942929435,0.0,0.0899100814703757,5.048782345863015e-05,0.0,0.0001405678942929435
150,0.00038101524051610455,0.007590666291818949,0.0036547652516165305,0.1244359057304427,0.00013539492563036652,0.00012890235696982435,0.003935901040202418
151,0.0006521405115425616,0.015603036266516728,0.005201012088838909,0.12410790334301484,0.0003029717464472029,0.00035810199048214134,0.010402024177677818
152,0.004600987234878847,0.01012088838909193,0.007168962608940118,0.10503833983436979,0.0005817197428805891,0.00036799428895348924,0.002951925780151813
153,0.00035824857710243526,0.0026707899915659264,0.0025302220972729826,0.07627936141070273,0.00027520482618477877,0.00018305281423427046,0.0001405678942929435
154,0.00029342242428573697,0.011104863649142536,0.0025302220972729826,0.12870920438956093,0.00011657540422981114,0.00015812774701967318,0.008574641551869553
155,0.011905999221660187,0.011385999437728422,0.007450098397526005,0.11645307981018706,0.00036779615732015353,0.0007021521335149591,0.003935901040202418
156,0.0,0.000562271577171774,0.0,0.09654109388099495,5.048782345863015e-05,0.0,0.000562271577171774
157,0.0,0.006184987348889514,0.0,0.13160864779378087,5.048782345863015e-05,0.0,0.006184987348889514
158,0.0,0.0009839752600506045,0.0,0.09656582264479643,5.048782345863015e-05,0.0,0.0009839752600506045
159,0.0,0.0001405678942929435,0.0,0.06184267906910848,5.048782345863015e-05,0.0,0.0001405678942929435
160,0.0,0.0001405678942929435,0.0,0.06184267906910848,5.048782345863015e-05,0.0,0.0001405678942929435
161,0.0,0.004498172617374192,0.0,0.11541190007815257,5.048782345863015e-05,0.0,0.004498172617374192
162,0.0,0.000562271577171774,0.0,0.09334975154272263,5.048782345863015e-05,0.0,0.000562271577171774
163,0.00030102519753008394,0.0032330615687377003,0.001967950520101209,0.10805148785027253,9.553360472363263e-05,0.0001213396734858409,0.0012651110486364913
164,0.0,0.001124543154343548,0.0,0.10561506418413932,5.048782345863015e-05,0.0,0.001124543154343548
165,0.0,0.00042170368287883047,0.0,0.08930308459203726,5.048782345863015e-05,0.0,0.00042170368287883047
166,0.0,0.013072814169243744,0.0,0.145025186230154,5.048782345863015e-05,0.0,0.013072814169243744
167,0.00015879320906300585,0.0016868147315153219,0.0016868147315153219,0.0,8.51960629677529e-05,0.0,0.0
168,0.0002408516776508731,0.0046387405116671354,0.0033736294630306437,0.11697748032486027,0.00011824328109330078,7.782813083061151e-05,0.0012651110486364913
169,0.0,0.00042170368287883047,0.0,0.09617167642991972,5.048782345863015e-05,0.0,0.00042170368287883047
171,0.008269282811862753,0.01728985099803205,0.007450098397526005,0.12859934675522364,0.00031340407644990737,0.0006088259176735661,0.009839752600506044
172,0.0,0.01728985099803205,0.0,0.14218101889695844,5.048782345863015e-05,0.0,0.01728985099803205
173,0.0,0.046949676693843125,0.0,0.1575398961994506,5.048782345863015e-05,0.0,0.046949676693843125
174,0.0,0.0001405678942929435,0.0,0.07053189365861279,5.048782345863015e-05,0.0,0.0001405678942929435
175,0.0007065549583195323,0.0028113578858588698,0.0026707899915659264,0.08996118620636497,0.0002039789873000867,9.360948699485284e-05,0.0001405678942929435
176,0.0,0.005482147877424796,0.0,0.12141480566997918,5.048782345863015e-05,0.0,0.005482147877424796
177,0.0,0.0026707899915659264,0.0,0.09666486451417572,5.048782345863015e-05,0.0,0.0026707899915659264
178,0.001522806207303385,0.013775653640708463,0.004919876300253022,0.12932789241066098,0.0002975848833195018,0.00044416030565463103,0.00885577734045544
179,0.0,0.002389654202980039,0.0,0.11226711483183005,5.048782345863015e-05,0.0,0.002389654202980039
180,0.0,0.007590666291818949,0.0,0.12794602803505356,5.048782345863015e-05,0.0,0.007590666291818949
181,0.0,0.00042170368287883047,0.0,0.00042170368287883047,5.048782345863015e-05,0.0,0.00042170368287883047
182,0.0013884971740530953,0.015603036266516728,0.004498172617374192,0.1380492895899029,0.0001608387372814671,0.0004147667595808909,0.011104863649142536
183,0.000549705989394934,0.0037953331459094743,0.0037953331459094743,0.0,0.00012070690254376313,0.0,0.0
185,0.0,0.000562271577171774,0.0,0.08560240045533273,5.048782345863015e-05,0.0,0.000562271577171774
187,0.0,0.005201012088838909,0.0,0.1268055740347411,5.048782345863015e-05,0.0,0.005201012088838909
188,0.0,0.000562271577171774,0.0001405678942929435,0.10615035100810512,5.069867536457917e-05,1.6468425686881238e-09,0.00042170368287883047
189,0.0,0.0001405678942929435,0.0,0.0001405678942929435,5.048782345863015e-05,0.0,0.0001405678942929435
190,0.0,0.000281135788585887,0.0,0.000281135788585887,5.048782345863015e-05,0.0,0.000281135788585887
191,0.0,0.0018273826258082652,0.0,0.09848301243607245,5.048782345863015e-05,0.0,0.0018273826258082652
192,0.0008259428294388838,0.006466123137475401,0.0037953331459094743,0.11450599989240008,0.00023696930657024577,0.00016810622784433677,0.0026707899915659264
193,0.0,0.002951925780151813,0.0,0.10954321418139919,5.048782345863015e-05,0.0,0.002951925780151813
194,0.0,0.0007028394714647174,0.0,0.10026408819289503,5.048782345863015e-05,0.0,0.0007028394714647174
195,0.0,0.0001405678942929435,0.0,0.0001405678942929435,5.048782345863015e-05,0.0,0.0001405678942929435
196,0.0,0.0001405678942929435,0.0,0.0001405678942929435,5.048782345863015e-05,0.0,0.0001405678942929435
197,0.0,0.0015462468372223785,0.0,0.10607568137458788,5.048782345863015e-05,0.0,0.0015462468372223785
198,0.0,0.0001405678942929435,0.0,0.0001405678942929435,5.048782345863015e-05,0.0,0.0001405678942929435
199,0.0,0.002389654202980039,0.0,0.10244374228404492,5.048782345863015e-05,0.0,0.002389654202980039
200,0.0,0.0001405678942929435,0.0,0.0001405678942929435,5.048782345863015e-05,0.0,0.0001405678942929435
201,0.0,0.002951925780151813,0.0,0.11153638213174122,5.048782345863015e-05,0.0,0.002951925780151813
202,0.0,0.0008434073657576609,0.0,0.0955380059820794,5.048782345863015e-05,0.0,0.0008434073657576609
203,0.0,0.004357604723081248,0.0,0.12512212798051286,5.048782345863015e-05,0.0,0.004357604723081248
204,0.04533196158526537,0.020101208883890918,0.018414394152375595,0.11563084778082888,0.0005633238613354888,0.00024222677655375094,0.0016868147315153219
205,0.0,0.0016868147315153219,0.0,0.11099454485655391,5.048782345863015e-05,0.0,0.0016868147315153219
206,0.0,0.0001405678942929435,0.0,0.0001405678942929435,5.048782345863015e-05,0.0,0.0001405678942929435
207,0.0,0.0001405678942929435,0.0,0.0001405678942929435,5.048782345863015e-05,0.0,0.0001405678942929435
208,0.0,0.0008434073657576609,0.0,0.10107050177085397,5.048782345863015e-05,0.0,0.0008434073657576609
209,0.0,0.0014056789429294349,0.0,0.10492428934185508,5.048782345863015e-05,0.0,0.0014056789429294349
210,0.0,0.0001405678942929435,0.0,0.0001405678942929435,5.048782345863015e-05,0.0,0.0001405678942929435
211,0.0,0.000281135788585887,0.0,0.09527242143171223,5.048782345863015e-05,0.0,0.000281135788585887
212,0.0,0.0001405678942929435,0.0,0.0001405678942929435,5.048782345863015e-05,0.0,0.0001405678942929435
213,0.0,0.0001405678942929435,0.0,0.09079792187025176,5.048782345863015e-05,0.0,0.0001405678942929435
214,0.026761204227359666,0.02459938150126511,0.02459938150126511,0.0,0.0016599199669365455,0.0,0.0
215,0.0,0.014056789429294348,0.0,0.1366659313414121,5.048782345863015e-05,0.0,0.014056789429294348
216,0.0003353358634810012,0.004076468934495361,0.002951925780151813,0.10502369626266557,0.00012969890399518115,2.6960831800749487e-05,0.001124543154343548
217,0.0,0.0001405678942929435,0.0,0.0001405678942929435,5.048782345863015e-05,0.0,0.0001405678942929435
218,0.0,0.000281135788585887,0.0,0.09002817232365024,5.048782345863015e-05,0.0,0.000281135788585887
219,0.00014174754773742024,0.0025302220972729826,0.0025302220972729826,0.0,0.00014360419800730188,0.0,0.0
221,0.0,0.0014056789429294349,0.0,0.10112472414304863,5.048782345863015e-05,0.0,0.0014056789429294349
222,0.002672630842582884,0.0016868147315153219,0.001124543154343548,0.11677801477167883,7.158317430767757e-05,3.929377737663287e-05,0.000562271577171774
223,0.0,0.0026707899915659264,0.0,0.105114449074386,5.048782345863015e-05,0.0,0.0026707899915659264
224,0.000292994434425539,0.004357604723081248,0.0025302220972729826,0.10625316971679832,0.00010737291762504583,1.049860208826137e-05,0.0018273826258082652
225,0.0,0.0001405678942929435,0.0,0.09524835058243691,5.048782345863015e-05,0.0,0.0001405678942929435
226,0.00229998817476762,0.006466123137475401,0.002951925780151813,0.12509713937098974,0.00018632856798393786,0.00016068739197346065,0.003514197357323587
227,0.001492200731262647,0.004498172617374192,0.0037953331459094743,0.1054795538073509,0.00033204388971413355,7.397703372969113e-05,0.0007028394714647174
228,0.0007281029495627212,0.007028394714647174,0.006184987348889514,0.09651953533531071,0.00018316930606201496,1.7263062987845978e-05,0.0008434073657576609
230,0.005430258459146936,0.007028394714647174,0.006184987348889514,0.10837792739060569,0.0005571370771172268,0.00032190437337847037,0.0008434073657576609
231,0.0,0.007028394714647174,0.0,0.12137571526248724,5.048782345863015e-05,0.0,0.007028394714647174
232,0.0011841209245593992,0.006325555243182457,0.003092493674444757,0.12003425323328555,0.00019672625501778002,0.0001965681029585571,0.0032330615687377003
233,0.0,0.0001405678942929435,0.0,0.09524835058243691,5.048782345863015e-05,0.0,0.0001405678942929435
234,0.0,0.0001405678942929435,0.0,0.09524835058243691,5.048782345863015e-05,0.0,0.0001405678942929435
235,0.0,0.000281135788585887,0.0,0.0952603844864903,5.048782345863015e-05,0.0,0.000281135788585887
236,0.0013302920416545354,0.00843407365757661,0.002951925780151813,0.12273297055915611,0.00013810446219604446,0.00016420246348676206,0.005482147877424796
237,0.0,0.005763283666010683,0.0,0.12218213307576901,5.048782345863015e-05,0.0,0.005763283666010683
238,0.0,0.00042170368287883047,0.0,0.09603693073628464,5.048782345863015e-05,0.0,0.00042170368287883047
239,0.0,0.0001405678942929435,0.0,0.09524835058243691,5.048782345863015e-05,0.0,0.0001405678942929435
240,0.0,0.0007028394714647174,0.0,0.11649968220188052,5.048782345863015e-05,0.0,0.0007028394714647174
241,0.0,0.001124543154343548,0.0,0.09914345078376997,5.048782345863015e-05,0.0,0.001124543154343548
242,0.0,0.000281135788585887,0.0,0.10421367563380383,5.048782345863015e-05,0.0,0.000281135788585887
243,0.0029863550540994654,0.01208883890919314,0.011807703120607253,0.0952142281713979,0.000581858582408562,0.0002575178668691852,0.000281135788585887
244,0.0,0.000562271577171774,0.0,0.09816247145040627,5.048782345863015e-05,0.0,0.000562271577171774
245,0.0,0.00042170368287883047,0.0,0.09813691828850327,5.048782345863015e-05,0.0,0.00042170368287883047
246,0.002621336430885141,0.0033736294630306437,0.0032330615687377003,0.09519016594542584,0.00013974646962163477,7.750231357881502e-05,0.0001405678942929435
247,0.0,0.0015462468372223785,0.0,0.09975998190137214,5.048782345863015e-05,0.0,0.0015462468372223785
248,0.0,0.0001405678942929435,0.0,0.09524835058243691,5.048782345863015e-05,0.0,0.0001405678942929435
249,0.0,0.0021085184143941524,0.0,0.11243452776775584,5.048782345863015e-05,0.0,0.0021085184143941524
250,0.0003804444634071403,0.003092493674444757,0.003092493674444757,0.0,0.00037047562299633756,0.0,0.0
251,0.0,0.001124543154343548,0.0,0.11073372642246594,5.048782345863015e-05,0.0,0.001124543154343548
252,0.0005569999603492814,0.005341579983131853,0.005341579983131853,0.0,0.00017693558073974001,0.0,0.0
253,0.0,0.0001405678942929435,0.0,0.07652348961844825,5.048782345863015e-05,0.0,0.0001405678942929435
254,0.0,0.003514197357323587,0.0,0.11220028916823968,5.048782345863015e-05,0.0,0.003514197357323587
255,0.0007587430291996343,0.015743604160809672,0.0036547652516165305,0.13894042296054962,0.00016496664840568213,0.00030119156343354296,0.01208883890919314
