NodeID,degree,page_rank,closeness,betweeness,eigen
24,0.00396235760277365,0.00022824011209266322,0.2613592233009709,1.3673472422981514e-07,2.4839130508346926e-07
25,0.017087667161961365,0.000800412660519768,0.26225888160031174,5.38808313945586e-05,2.091447550836296e-06
26,0.016840019811788013,0.0006922746319436039,0.26224184959085595,1.935436798204632e-05,2.333006995784672e-06
27,0.0012382367508667657,9.900477693053426e-05,0.2611732746911584,3.067220091322184e-08,3.846659337013232e-07
28,0.0032194155522535907,0.0002552192093758929,0.2613084837895554,3.812160659244892e-07,2.272792421291598e-07
29,0.0032194155522535907,0.00019154955480122377,0.2613084837895554,1.3954817951917517e-06,2.9240484440431815e-07
30,0.004210004952947003,0.00021219645131216383,0.2613761408505405,1.3694627409316544e-06,9.625170936148826e-07
31,0.005695889053987122,0.0002993619581806596,0.2614776921582594,4.932641252790837e-06,1.4526048660555028e-06
32,0.0014858841010401188,0.0001478893714943048,0.26119016817593793,0.0,2.1693297567435032e-07
33,0.0004952947003467063,9.172093610965164e-05,0.26112260734609416,0.0,2.1130572613418244e-07
34,0.0012382367508667657,9.248443396698941e-05,0.3033125516412529,0.0036020881281963665,4.072290586536769e-06
35,0.0004952947003467063,7.353643512923525e-05,0.26112260734609416,0.0,2.1139241422354018e-07
36,0.0027241208519068845,0.00018502677914489286,0.2612746683921061,2.726417858953052e-08,2.3525777307268935e-07
37,0.00024764735017335313,5.2591423276218314e-05,0.26110572259941806,0.0,2.099935028140498e-07
38,0.002228826151560178,0.0001412614393849646,0.2612408617454875,7.344481172858835e-07,7.215548118247061e-07
39,0.003714710252600297,0.0001946835965321386,0.2613423079412336,9.548632622274015e-07,4.865523692005976e-07
40,0.010896483407627538,0.0004956290864477818,0.26183374400207493,1.3796059569123122e-05,1.7846863120299688e-06
41,0.005943536404160475,0.00046530604538298786,0.26149462504856885,4.673274954378314e-06,2.426255716622779e-07
42,0.0004952947003467063,9.172093610965164e-05,0.26112260734609416,0.0,2.1130572613418244e-07
43,0.00024764735017335313,5.2591423276218314e-05,0.26110572259941806,0.0,2.099935028140498e-07
44,0.0014858841010401188,0.00013694286955319684,0.26119016817593793,0.0,2.1732767521950262e-07
45,0.0029717682020802376,0.00015960255279117368,0.2612915749967646,3.0243457405507097e-07,7.725142073384297e-07
46,0.0012382367508667657,0.0001331236207643235,0.2611732746911584,0.0,2.1570791781596225e-07
47,0.0004952947003467063,8.030042198440289e-05,0.26112260734609416,0.0,2.122550036431713e-07
48,0.005448241703813769,0.00029272795380994824,0.26146076146076147,5.29085361854899e-06,4.82737262379603e-07
49,0.0009905894006934125,0.00015564790905136537,0.26115638339154057,1.8403320547933104e-07,2.139560438435916e-07
50,0.0027241208519068845,0.00015285262772959926,0.2612746683921061,5.135467952242277e-07,4.459197576625688e-07
51,0.001733531451213472,0.00014051490911703464,0.2612070638463031,9.201660273966552e-08,2.3900919720459596e-07
52,0.0004952947003467063,8.219518722798913e-05,0.26112260734609416,0.0,2.1133139118713474e-07
53,0.007677067855373947,0.00041525518043789304,0.26161321671525756,1.0849233385514972e-05,9.311156408191665e-07
54,0.001981178801386825,0.00013463153953485027,0.2612239617026782,3.6120168027808387e-07,2.534666749009531e-07
55,0.004210004952947003,0.00019740128445968694,0.2613761408505405,1.8160988132495756e-07,9.97844651313779e-07
56,0.019316493313521546,0.0008039024292749443,0.27585735756250856,0.0010850657064421752,2.636538567408162e-05
57,0.003714710252600297,0.00021380181907352502,0.2613423079412336,1.5359027152243021e-06,4.2077703454817016e-07
58,0.0029717682020802376,0.00021402001229947387,0.3974018305284913,0.08436020590796657,0.0005897724295173042
59,0.0047052996532937095,0.0002239373107694795,0.2614099825208778,7.274796871349583e-07,5.181137766893317e-07
60,0.001981178801386825,0.00011792148178155341,0.2612239617026782,7.546141619678459e-08,7.386239436931779e-07
61,0.0007429420505200594,9.993081338694414e-05,0.2611394942766604,6.134440182644368e-08,2.1277489128910685e-07
62,0.0064388311045071814,0.0002941181873025781,0.26152849740932643,2.8660815656610625e-06,1.0476003381241516e-06
63,0.0014858841010401188,9.762401994576605e-05,0.26119016817593793,0.0,4.1202135740203175e-07
64,0.001733531451213472,0.00014304317844236682,0.2790408403012922,1.2821395685548786e-05,2.7062817907877215e-07
65,0.0029717682020802376,0.0001601144329388061,0.2612915749967646,6.893923913652614e-07,6.048213067040987e-07
66,0.003714710252600297,0.00017891995625352093,0.2613423079412336,9.542251505382869e-08,1.272771635343951e-06
67,0.018821198613174838,0.0007724556453836683,0.27581967213114755,0.0009118520705882056,2.6673032478346188e-05
68,0.002228826151560178,0.0002148787477633319,0.2612408617454875,1.4722656438346484e-07,2.2125550281276416e-07
69,0.0024764735017335313,0.00014100814467777614,0.26125776397515527,1.9840927984607338e-07,5.997535161461982e-07
70,0.0004952947003467063,7.684630684627396e-05,0.26112260734609416,0.0,2.1136642132203418e-07
71,0.0007429420505200594,0.00010148330553096665,0.2611394942766604,0.0,2.1275518395887084e-07
72,0.005943536404160475,0.0002733935497308621,0.26149462504856885,1.8125106130858043e-06,7.31769241672742e-07
73,0.0024764735017335313,0.00015801614677929968,0.26125776397515527,6.016664242341218e-07,2.5228575375365746e-07
74,0.00024764735017335313,5.2591423276218314e-05,0.26110572259941806,0.0,2.099935028140498e-07
75,0.003467062902426944,0.000176009356987589,0.26132539477090344,2.5490958649817383e-07,9.483465376273787e-07
76,0.0007429420505200594,8.258166400536363e-05,0.2611394942766604,0.0,2.243707986594674e-07
77,0.0014858841010401188,0.00012062978066488576,0.26119016817593793,2.556016742768486e-07,2.419805767501683e-07
78,0.002228826151560178,0.00021693170124186377,0.2612408617454875,0.0,2.2101739099725116e-07
79,0.0029717682020802376,0.00015290410790864956,0.2612915749967646,2.0870669696912043e-08,5.03831666747287e-07
80,0.005695889053987122,0.00031475366122911386,0.2679140127388535,0.0001596017223936372,5.825646425752981e-07
81,0.0007429420505200594,0.00010752780555275149,0.2611394942766604,6.134440182644368e-08,2.351357352165558e-07
82,0.008420009905894007,0.00038490009645359053,0.26166407465007774,7.3592283705503054e-06,8.949436474605904e-07
83,0.001733531451213472,0.00014051490911703464,0.2612070638463031,9.201660273966552e-08,2.3900919720459596e-07
84,0.0032194155522535907,0.00019107773185719068,0.2613084837895554,1.3929533620512854e-06,4.43568270646975e-07
85,0.003467062902426944,0.000182837954537027,0.26132539477090344,5.032627527050142e-07,6.214653792390506e-07
86,0.0014858841010401188,0.00015187043333662333,0.26119016817593793,0.0,2.1711727952673353e-07
87,0.0032194155522535907,0.00017267094111513356,0.27463782901448686,4.6258637024937205e-05,2.5353200590216362e-05
88,0.004952947003467063,0.00028441481196072053,0.26142690664249646,4.549846123020853e-06,7.784225335783428e-07
89,0.001981178801386825,0.0002288806369282809,0.2612239617026782,3.312597698627958e-07,2.195061937527617e-07
90,0.0004952947003467063,8.919860362388565e-05,0.26112260734609416,0.0,2.113138950170467e-07
91,0.001981178801386825,0.00023737300152657913,0.2612239617026782,2.7604980821899654e-07,2.19400118066823e-07
92,0.005200594353640416,0.0002883115329541162,0.2614438329556491,6.842999005760918e-07,2.6139130496819424e-07
93,0.001981178801386825,0.0001837707383731244,0.2612239617026782,9.40614161338803e-08,2.198412495481156e-07
94,0.005448241703813769,0.0002987810478935895,0.26146076146076147,2.1380836623092413e-06,4.314889403962354e-07
95,0.0014858841010401188,0.0001805503589372988,0.26119016817593793,6.134440182644368e-08,2.1674179820803622e-07
96,0.002228826151560178,0.00014618512832270214,0.2612408617454875,7.835986401270893e-07,4.100662323436094e-07
97,0.0007429420505200594,0.00010958436029004845,0.2611394942766604,4.089626788429578e-08,2.126869202799803e-07
98,0.012134720158494303,0.0005003246722658374,0.26191866121813584,6.75276474687329e-06,1.8646572045583087e-06
99,0.0032194155522535907,0.00029937340031369975,0.2613084837895554,8.161726604908745e-07,2.2675186613824923e-07
100,0.002228826151560178,0.0001752037770190036,0.2612408617454875,5.316514824958451e-07,2.68642655922328e-07
101,0.0047052996532937095,0.00026633258205467343,0.2614099825208778,7.890545400009306e-07,2.5405726259706305e-07
102,0.0014858841010401188,0.00015363536196866238,0.26119016817593793,0.0,2.1708297482864452e-07
103,0.00396235760277365,0.0001881223631174337,0.2746938775510204,9.419040787732965e-05,2.5095272516200798e-05
104,0.0079247152055473,0.0003464079223992819,0.2616301671634055,3.0155346005494676e-06,1.435102339468694e-06
105,0.003467062902426944,0.00018133542649702883,0.26132539477090344,4.083494447761187e-07,6.404587312279164e-07
106,0.001981178801386825,0.0001275482626354048,0.2612239617026782,3.6387941210384125e-07,4.028634244576057e-07
107,0.258791480931154,0.006936420955866113,0.45969945355191255,0.48051807855601475,0.00025594908769419994
108,0.0032194155522535907,0.0002000808794352154,0.2613084837895554,3.481582493846834e-07,4.0744152021035895e-07
109,0.009162951956414065,0.00040147225316823176,0.26171495236243436,5.787658323854831e-06,1.9156203864106106e-06
110,0.0012382367508667657,0.00015572321196293296,0.2611732746911584,0.0,2.154191740257492e-07
111,0.003467062902426944,0.0002934993171110267,0.26132539477090344,1.5294230468062708e-06,2.2847874651684102e-07
112,0.0007429420505200594,0.00010075548047141474,0.2611394942766604,0.0,2.12758593233633e-07
113,0.009905894006934125,0.0004217680378937479,0.2617658498638662,5.229334396770685e-06,1.501927585242046e-06
114,0.00024764735017335313,5.2591423276218314e-05,0.26110572259941806,0.0,2.099935028140498e-07
115,0.005200594353640416,0.000417197417735314,0.2614438329556491,3.3336831770046665e-06,2.38442969086185e-07
116,0.004210004952947003,0.0003251861861198535,0.2613761408505405,1.155762168033134e-06,2.3298709101468504e-07
117,0.0014858841010401188,0.00011250195884281504,0.26119016817593793,2.095933729070159e-07,3.924240424940608e-07
118,0.008915304606240713,0.00039779999591200874,0.26169799092676604,5.694459451841912e-06,1.2611213280476335e-06
119,0.015354135710747894,0.000731907259320906,0.2801054384017758,0.001522935885794182,2.0661234761560227e-06
120,0.0009905894006934125,8.99138106133918e-05,0.27446982055464925,4.473603006040914e-05,2.42150009742609e-05
121,0.0029717682020802376,0.00017194948880466565,0.2612915749967646,1.0410849313922507e-06,7.409809449506441e-07
122,0.015601783060921248,0.0006605240791011685,0.27557496758343003,0.0007457760472154928,2.6274113010395573e-05
123,0.004457652303120356,0.0002085473897771233,0.2613930605903677,4.922689779281791e-07,8.347288439397326e-07
124,0.0009905894006934125,0.00011232974058162623,0.26115638339154057,1.6358507153718312e-07,2.241304956935566e-07
125,0.0009905894006934125,7.592166875181042e-05,0.27446982055464925,8.236283906591806e-06,2.4366438701475446e-05
126,0.001733531451213472,0.00012734157031488408,0.2612070638463031,1.686971050227201e-07,3.9219573972851835e-07
127,0.00396235760277365,0.00024347720956291596,0.2613592233009709,6.370611703673157e-07,4.109132664820306e-07
128,0.006934125804853888,0.00030676784302820773,0.2615623785464438,2.4337383726394154e-06,1.5429824390734903e-06
129,0.001733531451213472,0.00012350917911145407,0.2612070638463031,4.498589467272537e-08,5.524914804626286e-07
130,0.00396235760277365,0.00023000741017128028,0.2613592233009709,2.527390717096562e-06,6.084405305480687e-07
131,0.001733531451213472,0.00017343689435242741,0.2612070638463031,0.0,2.183824726368949e-07
132,0.00396235760277365,0.0002084674125014289,0.2613592233009709,1.983731020051308e-06,6.36861990285337e-07
133,0.004457652303120356,0.00023550237804358034,0.2613930605903677,1.8046406979714436e-06,6.699731700064409e-07
134,0.0047052996532937095,0.0002190581739036281,0.2614099825208778,6.323857056647831e-07,1.004822678167078e-06
135,0.0024764735017335313,0.0001716312351638319,0.26125776397515527,0.0,2.32751841043096e-07
136,0.03293709757305597,0.0006337403250536818,0.2941862159405508,0.026870359787398112,0.0038943344690219907
137,0.00396235760277365,0.00033041940276419627,0.2613592233009709,2.113265956887789e-06,2.3119056944694275e-07
138,0.0004952947003467063,7.293393505303212e-05,0.26112260734609416,0.0,2.1142914966301797e-07
139,0.002228826151560178,0.00015511284188837792,0.2612408617454875,1.2268880365288736e-08,2.3253503463301565e-07
140,0.0027241208519068845,0.0002204529838231728,0.2612746683921061,9.16271144741008e-08,2.24553848362401e-07
141,0.006934125804853888,0.0003120021058476483,0.2615623785464438,2.6854718971158224e-06,1.0674332056134566e-06
142,0.010648836057454186,0.00045088632080613167,0.261816767165921,5.167781965397462e-06,2.0053147751101367e-06
143,0.0029717682020802376,0.000293799058628126,0.2612915749967646,1.1515220571420997e-06,2.2523086377184238e-07
144,0.003714710252600297,0.0002911632908825187,0.2613423079412336,8.436846952494006e-07,2.3016425445417773e-07
145,0.0004952947003467063,8.919860362388565e-05,0.26112260734609416,0.0,2.113138950170467e-07
146,0.0024764735017335313,0.00014443058241554708,0.27458180334557325,0.00014135440728774127,2.455022206891101e-05
147,0.0014858841010401188,0.0001800186713563964,0.26119016817593793,2.4537760730577472e-08,2.1675824592729853e-07
148,0.004952947003467063,0.00024626690221384403,0.26142690664249646,2.4037945179865694e-06,6.642874262797431e-07
149,0.003467062902426944,0.0002717075425301843,0.26132539477090344,3.6641108583001195e-07,2.2860438198422765e-07
150,0.0027241208519068845,0.00019408389327919988,0.2791179926729799,9.524858913463739e-05,4.4090064173195106e-07
151,0.001733531451213472,0.00015376030165803836,0.2612070638463031,3.4080223236913156e-08,2.1870395611423989e-07
152,0.0012382367508667657,0.00012492244142269063,0.2611732746911584,1.8403320547933104e-07,3.7082104295188536e-07
153,0.0004952947003467063,6.212683318297321e-05,0.26112260734609416,0.0,2.2028302413975111e-07
154,0.0004952947003467063,7.932370381914374e-05,0.26112260734609416,0.0,2.1133946193230335e-07
155,0.0007429420505200594,0.00010298408354995629,0.2611394942766604,4.089626788429578e-08,2.1275810008126336e-07
156,0.0029717682020802376,0.00016483892073663328,0.27461915125136016,0.00016527424249422493,2.4579190039852666e-05
157,0.0007429420505200594,0.00010600177299096029,0.2611394942766604,4.089626788429578e-08,2.127062169625312e-07
158,0.006191183754333828,0.00029969062732080937,0.2615115601321158,4.792698586965206e-06,1.1776293274485123e-06
159,0.003467062902426944,0.0002046728574167513,0.26132539477090344,1.151331739012335e-06,4.346016544655676e-07
160,0.0004952947003467063,6.9467498708458e-05,0.26112260734609416,0.0,2.1342083313163084e-07
161,0.006191183754333828,0.00027988520181350813,0.2615115601321158,2.4042212720527196e-06,1.960198984558612e-06
162,0.001981178801386825,0.0001696723774625653,0.2612239617026782,5.842323983470826e-08,2.200990980888427e-07
163,0.0014858841010401188,0.00012143853497887505,0.2676121678043608,2.529053292567988e-05,2.350030793224833e-07
164,0.0007429420505200594,7.388101008374698e-05,0.2611394942766604,1.7526971950412477e-08,3.758688043272219e-07
165,0.0027241208519068845,0.00014915412045219805,0.2612746683921061,3.3803819101741307e-07,5.932422317479231e-07
166,0.0009905894006934125,0.00010901413534460111,0.2677186236159915,4.3671371776444415e-07,2.1682890533956766e-07
167,0.001733531451213472,0.00016890007322119523,0.2612070638463031,4.498589467272537e-08,2.1829032878185297e-07
168,0.0027241208519068845,0.00016671442975985684,0.2612746683921061,3.1351705266406723e-07,7.449806476935997e-07
169,0.009410599306587419,0.0004151646984609198,0.27510560021801334,0.00040220047873007383,2.5748232474884017e-05
170,0.011391778107974244,0.0005074088921908394,0.26186770428015566,1.2076646755280126e-05,1.8436952294898508e-06
171,0.005448241703813769,0.00037835546625402907,0.37049270575282134,0.015492407332440904,6.127634995323156e-06
172,0.010153541357107478,0.0004407711556279399,0.26178282009724474,8.376867955345824e-06,1.1301527826154847e-06
173,0.0029717682020802376,0.0002209584552612796,0.28904795991410165,0.0036310041038157097,5.185838702311979e-07
174,0.0009905894006934125,0.00013034902763874113,0.26115638339154057,4.089626788429578e-08,2.1407168937426428e-07
175,0.004210004952947003,0.0003793293986316261,0.2613761408505405,3.309676536636223e-06,2.483933852432125e-07
176,0.003467062902426944,0.0001761851535387656,0.26132539477090344,3.2067729765384276e-07,4.990191436462415e-07
177,0.0027241208519068845,0.0002585099773533988,0.2612746683921061,3.111037521198216e-07,2.2395209992127328e-07
178,0.0032194155522535907,0.00018869072847033037,0.2613084837895554,1.3712597154786128e-06,6.037854277541756e-07
179,0.0007429420505200594,0.00012913236759476575,0.2611394942766604,6.134440182644368e-08,2.1261805145768327e-07
180,0.004952947003467063,0.00027674456110132414,0.26142690664249646,9.112055842871576e-07,2.637608248887242e-07
181,0.0024764735017335313,0.0002384926470122246,0.26125776397515527,1.8403320547933104e-07,2.2329828368968497e-07
182,0.0007429420505200594,0.00011527130527604324,0.2611394942766604,4.089626788429578e-08,2.126351472759478e-07
183,0.0004952947003467063,6.368961659823045e-05,0.26112260734609416,0.0,2.1413284839897685e-07
184,0.004457652303120356,0.0002672226937983914,0.2613930605903677,1.2725037854772063e-06,4.1971076661892196e-07
185,0.0064388311045071814,0.0002961999215015277,0.26152849740932643,2.828334869845182e-06,1.5082955302152551e-06
186,0.010896483407627538,0.0004662144739323816,0.26183374400207493,8.069594875170074e-06,1.6886389249551245e-06
187,0.00396235760277365,0.0002298856815092933,0.2613592233009709,4.0825673136162185e-07,2.4888567513409186e-07
188,0.01188707280832095,0.0005108965045625,0.2619016733687897,1.0395368746413048e-05,1.999433328798842e-06
189,0.001733531451213472,0.00014304317844236685,0.2790408403012922,1.2821395685548786e-05,2.7062817907877215e-07
190,0.0009905894006934125,0.00010282026746515356,0.26115638339154057,1.8403320547933104e-07,2.1552173756917786e-07
191,0.0007429420505200594,7.61960844371223e-05,0.2611394942766604,0.0,2.1950226905898213e-07
192,0.0012382367508667657,0.00017301613709081923,0.2611732746911584,3.680664109586621e-07,2.15428183132737e-07
193,0.0012382367508667657,0.00015747266701705384,0.2611732746911584,1.8403320547933104e-07,2.1540271346446472e-07
194,0.0047052996532937095,0.0002639598416875758,0.2614099825208778,4.3451620726611605e-07,2.572501912717465e-07
195,0.002228826151560178,0.00021693170124186377,0.2612408617454875,0.0,2.2101739099725116e-07
196,0.0032194155522535907,0.00018739513217123726,0.2613084837895554,9.79246528679504e-07,5.597930215559035e-07
197,0.00396235760277365,0.00024333864382939508,0.2613592233009709,5.392921255516175e-07,4.153704920417837e-07
198,0.0029717682020802376,0.00026142459936221633,0.2854920814479638,0.0016628780885075123,3.5469232033668597e-07
199,0.011639425458147598,0.0004970049703824462,0.2618846877229392,9.450375984913955e-06,1.5202506062298825e-06
200,0.014115898959881128,0.0005910801200346581,0.2620546433902265,1.383389514169764e-05,2.086988554632826e-06
201,0.0009905894006934125,0.00012897541087218093,0.26115638339154057,0.0,2.140813421483622e-07
202,0.0009905894006934125,0.00010292663043672866,0.26757670134517264,7.655514235000146e-06,2.2083802749071732e-07
203,0.014115898959881128,0.0006010225402459134,0.2620546433902265,1.6468476377937862e-05,2.2137451191540435e-06
204,0.005448241703813769,0.00029628268979026384,0.26146076146076147,2.729575812106239e-06,4.479629414382144e-07
205,0.0004952947003467063,8.219518722798913e-05,0.26112260734609416,0.0,2.1133139118713474e-07
206,0.0009905894006934125,9.39537511359226e-05,0.26115638339154057,1.6358507153718312e-07,2.2172762440558505e-07
207,0.0007429420505200594,7.058161753737583e-05,0.2611394942766604,0.0,5.38083362327619e-07
208,0.001733531451213472,0.00010922841949088755,0.2612070638463031,1.8607645913792854e-08,4.3557812015790817e-07
209,0.00024764735017335313,5.2591423276218314e-05,0.26110572259941806,0.0,2.099935028140498e-07
210,0.00024764735017335313,5.2591423276218314e-05,0.26110572259941806,0.0,2.099935028140498e-07
211,0.007429420505200594,0.00032880769401620786,0.26159626846333245,2.256933560691282e-06,1.1995683701480865e-06
212,0.004457652303120356,0.00021432815128277834,0.2613930605903677,8.259734640887314e-07,9.73836649813238e-07
213,0.009658246656760773,0.0004452988684942843,0.2751243442120324,0.0004681297730936079,2.6161246044930607e-05
214,0.004210004952947003,0.00034035755068928064,0.2613761408505405,1.8705660814077714e-06,2.328992202005561e-07
215,0.00024764735017335313,5.2591423276218314e-05,0.26110572259941806,0.0,2.099935028140498e-07
216,0.0004952947003467063,7.316135797264995e-05,0.26112260734609416,0.0,2.1135930604053588e-07
217,0.001981178801386825,0.00015475317259206115,0.27906012439530065,3.1772451130020086e-05,4.237810303809154e-07
218,0.002228826151560178,0.00021693170124186377,0.2612408617454875,0.0,2.2101739099725116e-07
219,0.0014858841010401188,0.00018712884076495844,0.26119016817593793,2.453776073057747e-07,2.167248234746386e-07
220,0.0009905894006934125,0.00010976491449644481,0.26115638339154057,0.0,2.1432923013953666e-07
221,0.001981178801386825,0.00012002945878746593,0.2612239617026782,4.898257539778154e-08,7.362131096533347e-07
222,0.0027241208519068845,0.00015971963679776215,0.2612746683921061,5.93316769541078e-07,4.363122626363311e-07
223,0.006686478454680535,0.00028892865618871196,0.261545436880627,1.1271584511988172e-06,1.2340114216684418e-06
224,0.006934125804853888,0.00031577258923565563,0.2615623785464438,2.9643732800200658e-06,1.5202163339055404e-06
225,0.0024764735017335313,0.00023567408245664119,0.26125776397515527,1.4547386718842358e-07,2.2262076058567902e-07
226,0.003467062902426944,0.0002702688049305354,0.26132539477090344,3.0672643513523615e-07,2.2874376489518274e-07
227,0.003714710252600297,0.0003415898214315869,0.2613423079412336,1.5809328699272056e-06,2.2951868918038815e-07
228,0.0007429420505200594,8.191472452896019e-05,0.2611394942766604,0.0,2.15556314487518e-07
229,0.0014858841010401188,0.00011381076457556986,0.26119016817593793,2.810465326785439e-07,2.493830938966303e-07
230,0.002228826151560178,0.0002556803016803672,0.2612408617454875,1.5233859786900177e-06,2.2105532474281507e-07
231,0.005200594353640416,0.00026583921687860527,0.2614438329556491,2.8865793589644363e-06,8.284211919489619e-07
232,0.006191183754333828,0.0002807639719424711,0.2615115601321158,1.3245464993391094e-06,1.1938313962021839e-06
233,0.0004952947003467063,9.172093610965164e-05,0.26112260734609416,0.0,2.1130572613418244e-07
234,0.0004952947003467063,6.156088050173824e-05,0.26112260734609416,0.0,2.228471663525235e-07
235,0.0012382367508667657,9.539300445966987e-05,0.2611732746911584,3.9873861187188394e-08,6.904728622175524e-07
236,0.009162951956414065,0.0004103191657983792,0.26171495236243436,8.01595841612901e-06,1.7257883354851417e-06
237,0.001733531451213472,0.00014051490911703464,0.2612070638463031,9.201660273966552e-08,2.3900919720459596e-07
238,0.005695889053987122,0.0002629615278805076,0.2614776921582594,1.5156979955809631e-06,6.913548072227147e-07
239,0.014611193660227836,0.0006249254018258981,0.26208866099824757,1.8449221399712053e-05,2.0839371673238384e-06
240,0.0007429420505200594,8.5221027342802e-05,0.2611394942766604,6.134440182644368e-08,2.1413642410550177e-07
241,0.0004952947003467063,8.58402952860923e-05,0.26112260734609416,0.0,2.1132222418033489e-07
242,0.005943536404160475,0.00031696122939207455,0.26149462504856885,3.4113860859848286e-06,5.949796171943789e-07
243,0.001981178801386825,0.00019283583150295113,0.2612239617026782,4.675806628104484e-07,2.1991088106465755e-07
244,0.0004952947003467063,9.172093610965164e-05,0.26112260734609416,0.0,2.1130572613418244e-07
245,0.0012382367508667657,0.0001492859868693686,0.2611732746911584,1.8403320547933104e-07,2.155250015207257e-07
246,0.003467062902426944,0.00018008523286646146,0.2746565093184601,3.8221640264939834e-05,2.5665835580259795e-05
247,0.0007429420505200594,8.422336345097661e-05,0.2611394942766604,6.134440182644368e-08,3.609604273632554e-07
248,0.005200594353640416,0.00024881859971764787,0.2614438329556491,2.118816268883605e-06,1.011966617205689e-06
249,0.005943536404160475,0.0003217743429280083,0.26149462504856885,3.218483170457865e-06,7.445756091140758e-07
250,0.0012382367508667657,8.991070265063982e-05,0.2611732746911584,2.1706480646280067e-08,4.062442265092972e-07
251,0.003467062902426944,0.0002186577290924449,0.26132539477090344,3.939186945855204e-07,5.565056481018402e-07
252,0.016097077761267953,0.0006698178549665441,0.2621907668333225,1.9885434414856687e-05,2.593387268066118e-06
253,0.0007429420505200594,0.00010958436029004845,0.2611394942766604,4.089626788429578e-08,2.126869202799803e-07
254,0.004210004952947003,0.0002402683210084692,0.2613761408505405,1.336121791007707e-07,2.499808726157488e-07
255,0.0004952947003467063,8.58402952860923e-05,0.26112260734609416,0.0,2.1132222418033489e-07
256,0.0004952947003467063,9.172093610965164e-05,0.26112260734609416,0.0,2.1130572613418244e-07
257,0.004457652303120356,0.00022446583496597443,0.2613930605903677,1.6670647168345513e-06,9.58278984779529e-07
258,0.003714710252600297,0.0001919841945243054,0.2613423079412336,9.040758002319433e-07,4.79367670015311e-07
259,0.001981178801386825,0.00023737300152657916,0.2612239617026782,2.7604980821899654e-07,2.19400118066823e-07
260,0.001981178801386825,0.00015875277218372556,0.2612239617026782,8.209925777772379e-07,5.545925105533612e-07
261,0.009410599306587419,0.00041232238417424825,0.2617319159968888,7.001409919657162e-06,1.1031582329264984e-06
262,0.0009905894006934125,0.00010976491449644483,0.26115638339154057,0.0,2.1432923013953666e-07
263,0.001733531451213472,0.000174636082007916,0.2612070638463031,2.044813394214789e-08,2.1844863792068895e-07
264,0.0012382367508667657,0.00015572321196293294,0.2611732746911584,0.0,2.154191740257492e-07
265,0.006686478454680535,0.0003001024326202495,0.261545436880627,2.4201423687344422e-06,7.411575098606509e-07
266,0.004457652303120356,0.00025223704114129875,0.2613930605903677,1.8266335754532783e-07,2.5350736122729484e-07
267,0.0004952947003467063,7.290199927340596e-05,0.26112260734609416,0.0,2.1143716218641329e-07
