NodeID,harmonic,out_degree,degree,in_degree,page_rank,betweeness,eigen
48,0,0.002951925780151813,0.002951925780151813,0.0,5.048782345863015e-05,0.0,0.0
49,1642.1773809523474,0.0021085184143941524,0.005201012088838909,0.003092493674444757,0.0002810108919212142,0.00027642066819543837,0.0028988232700322774
50,1508.4238095238177,0.001967950520101209,0.006466123137475401,0.004498172617374192,0.00040784053278751845,0.0003268565168456106,0.0011088406089433233
51,0,0.0033736294630306437,0.0033736294630306437,0.0,5.048782345863015e-05,0.0,0.0
52,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
53,0,0.005482147877424796,0.005482147877424796,0.0,5.048782345863015e-05,0.0,0.0
54,1659.144047619011,0.0009839752600506045,0.006606691031768344,0.0056227157717177395,0.0003476546497189804,0.00010591081529808103,0.0029159915139148154
55,1675.9273809523436,0.008996345234748383,0.018414394152375595,0.009418048917627214,0.0009495051440874037,0.0016816534966541889,0.0030037317170807055
56,1971.8511904760924,0.0033736294630306437,0.024318245712679223,0.02094461624964858,0.000916041669228302,0.0022954733507641314,0.02323283155901135
57,0,0.0018273826258082652,0.0018273826258082652,0.0,5.048782345863015e-05,0.0,0.0
58,0,0.005341579983131853,0.005341579983131853,0.0,5.048782345863015e-05,0.0,0.0
59,0,0.013213382063536687,0.013213382063536687,0.0,5.048782345863015e-05,0.0,0.0
60,0,0.0012651110486364913,0.0012651110486364913,0.0,5.048782345863015e-05,0.0,0.0
61,1648.2773809523464,0.0,0.0028113578858588698,0.0028113578858588698,0.00021508864714877998,0.0,0.0029888524061400046
62,0,0.002389654202980039,0.002389654202980039,0.0,5.048782345863015e-05,0.0,0.0
63,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
64,1562.7678571428473,0.0001405678942929435,0.0014056789429294349,0.0012651110486364913,8.271314316735398e-05,6.618548896694014e-05,0.0030024478974469745
65,0,0.000281135788585887,0.000281135788585887,0.0,5.048782345863015e-05,0.0,0.0
66,0,0.006184987348889514,0.006184987348889514,0.0,5.048782345863015e-05,0.0,0.0
67,0,0.002389654202980039,0.002389654202980039,0.0,5.048782345863015e-05,0.0,0.0
68,0,0.03865617093055946,0.03865617093055946,0.0,5.048782345863015e-05,0.0,0.0
71,0,0.01532190047793084,0.01532190047793084,0.0,5.048782345863015e-05,0.0,0.0
72,2030.4595238094255,0.023053134664042733,0.04470059038515603,0.021647455721113297,0.0007778819412063816,0.008011822532712369,0.03971267821156608
73,0,0.0018273826258082652,0.0018273826258082652,0.0,5.048782345863015e-05,0.0,0.0
74,0,0.009699184706213101,0.009699184706213101,0.0,5.048782345863015e-05,0.0,0.0
75,1518.0904761904842,0.004357604723081248,0.014056789429294348,0.009699184706213101,0.0004793829557918308,0.0005292092555236205,0.0012202433124745686
76,0,0.000281135788585887,0.000281135788585887,0.0,5.048782345863015e-05,0.0,0.0
77,0,0.003514197357323587,0.003514197357323587,0.0,5.048782345863015e-05,0.0,0.0
78,0,0.005763283666010683,0.005763283666010683,0.0,5.048782345863015e-05,0.0,0.0
79,0,0.007450098397526005,0.007450098397526005,0.0,5.048782345863015e-05,0.0,0.0
80,1375.4242063492618,0.008293505763283665,0.014337925217880236,0.00604441945459657,0.0002831018285651442,0.00030721454434127083,0.0005006680682354955
81,0,0.0025302220972729826,0.0025302220972729826,0.0,5.048782345863015e-05,0.0,0.0
82,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
83,0,0.001124543154343548,0.001124543154343548,0.0,5.048782345863015e-05,0.0,0.0
84,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
85,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
86,1656.8845238095116,0.017149283103739105,0.032330615687377,0.015181332583637897,0.0008513640893173853,0.0017861823349649775,0.0037167761359563167
87,0,0.02741073938712398,0.02741073938712398,0.0,5.048782345863015e-05,0.0,0.0
88,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
89,1513.1095238095193,0.004076468934495361,0.006325555243182457,0.002249086308687096,0.00011315943821484225,0.00017058303404381768,0.0012746244977621447
90,0,0.01012088838909193,0.01012088838909193,0.0,5.048782345863015e-05,0.0,0.0
91,0,0.000281135788585887,0.000281135788585887,0.0,5.048782345863015e-05,0.0,0.0
92,0,0.0007028394714647174,0.0007028394714647174,0.0,5.048782345863015e-05,0.0,0.0
93,1187.436111111194,0.0001405678942929435,0.0025302220972729826,0.002389654202980039,0.0001229622652432622,4.6061272756490535e-05,6.189897624401913e-05
94,1343.0488095238582,0.011245431543435479,0.015040764689344953,0.0037953331459094743,0.0002738669766492547,0.00032787564697508943,0.00040547120619698594
95,1680.3440476190028,0.000281135788585887,0.005763283666010683,0.005482147877424796,0.0007907971001829114,0.0006937966281774199,0.006259756734812255
96,0,0.000281135788585887,0.000281135788585887,0.0,5.048782345863015e-05,0.0,0.0
98,0,0.001124543154343548,0.001124543154343548,0.0,5.048782345863015e-05,0.0,0.0
99,0,0.0033736294630306437,0.0033736294630306437,0.0,5.048782345863015e-05,0.0,0.0
100,0,0.0007028394714647174,0.0007028394714647174,0.0,5.048782345863015e-05,0.0,0.0
101,0,0.002249086308687096,0.002249086308687096,0.0,5.048782345863015e-05,0.0,0.0
102,0,0.0007028394714647174,0.0007028394714647174,0.0,5.048782345863015e-05,0.0,0.0
103,0,0.009558616811920157,0.009558616811920157,0.0,5.048782345863015e-05,0.0,0.0
104,0,0.004217036828788305,0.004217036828788305,0.0,5.048782345863015e-05,0.0,0.0
105,1649.2023809523437,0.00042170368287883047,0.0033736294630306437,0.002951925780151813,0.0003259605846208332,0.0001381661666346307,0.00300121061045287
106,0,0.0012651110486364913,0.0012651110486364913,0.0,5.048782345863015e-05,0.0,0.0
107,0,0.000562271577171774,0.000562271577171774,0.0,5.048782345863015e-05,0.0,0.0
108,1286.306349206399,0.000281135788585887,0.0018273826258082652,0.0015462468372223785,0.0004398371153454517,1.0410893008589586e-06,0.0001499126777850052
109,0,0.026707899915659264,0.026707899915659264,0.0,5.048782345863015e-05,0.0,0.0
110,0,0.013353949957829632,0.013353949957829632,0.0,5.048782345863015e-05,0.0,0.0
111,0,0.004076468934495361,0.004076468934495361,0.0,5.048782345863015e-05,0.0,0.0
112,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
113,0,0.01251054259207197,0.01251054259207197,0.0,5.048782345863015e-05,0.0,0.0
114,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
115,0,0.00042170368287883047,0.00042170368287883047,0.0,5.048782345863015e-05,0.0,0.0
116,0,0.000281135788585887,0.000281135788585887,0.0,5.048782345863015e-05,0.0,0.0
117,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
118,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
119,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
120,0,0.001124543154343548,0.001124543154343548,0.0,5.048782345863015e-05,0.0,0.0
121,0,0.0012651110486364913,0.0012651110486364913,0.0,5.048782345863015e-05,0.0,0.0
122,0,0.029940961484396962,0.029940961484396962,0.0,5.048782345863015e-05,0.0,0.0
123,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
124,0,0.00042170368287883047,0.00042170368287883047,0.0,5.048782345863015e-05,0.0,0.0
125,0,0.004076468934495361,0.004076468934495361,0.0,5.048782345863015e-05,0.0,0.0
126,0,0.003514197357323587,0.003514197357323587,0.0,5.048782345863015e-05,0.0,0.0
127,1332.278968254024,0.018554962046668542,0.021225752038234468,0.0026707899915659264,9.816867983077854e-05,0.00035116040664856654,0.0003948666261741982
128,0,0.011245431543435479,0.011245431543435479,0.0,5.048782345863015e-05,0.0,0.0
129,0,0.000562271577171774,0.000562271577171774,0.0,5.048782345863015e-05,0.0,0.0
130,1325.8789682540234,0.0018273826258082652,0.0046387405116671354,0.0028113578858588698,9.571900499208363e-05,1.2540242834584432e-05,0.0002595580073401594
132,1411.8265873016396,0.004076468934495361,0.00801236997469778,0.003935901040202418,0.00017738177851023715,0.00023038689269878337,0.0005312934834584523
133,0,0.0014056789429294349,0.0014056789429294349,0.0,5.048782345863015e-05,0.0,0.0
134,0,0.000281135788585887,0.000281135788585887,0.0,5.048782345863015e-05,0.0,0.0
135,1420.3742063492589,0.0009839752600506045,0.005903851560303626,0.004919876300253022,0.00031002553855235057,0.00014563409698140062,0.0006798698783545428
136,0,0.013916221535001405,0.013916221535001405,0.0,5.048782345863015e-05,0.0,0.0
137,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
138,0,0.01012088838909193,0.01012088838909193,0.0,5.048782345863015e-05,0.0,0.0
139,0,0.005201012088838909,0.005201012088838909,0.0,5.048782345863015e-05,0.0,0.0
140,1329.9099206349754,0.004217036828788305,0.007309530503233061,0.003092493674444757,0.0001778254550272976,0.00013502693325320326,0.00025715758137374563
141,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
142,0,0.003514197357323587,0.003514197357323587,0.0,5.048782345863015e-05,0.0,0.0
143,0,0.013213382063536687,0.013213382063536687,0.0,5.048782345863015e-05,0.0,0.0
144,1514.2011904762003,0.0,0.004076468934495361,0.004076468934495361,0.0002711818924155531,0.0,0.0013006585358421546
145,0,0.0025302220972729826,0.0025302220972729826,0.0,5.048782345863015e-05,0.0,0.0
146,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
147,1327.978968254023,0.008152937868990722,0.010261456283384875,0.0021085184143941524,0.00014192049378810765,0.0002140920756148429,0.0002609658091470995
149,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
150,1367.536111111164,0.003935901040202418,0.007590666291818949,0.0036547652516165305,0.00013539492563036652,0.00012890235696982435,0.00038101524051610455
151,1418.4797619048081,0.010402024177677818,0.015603036266516728,0.005201012088838909,0.0003029717464472029,0.00035810199048214134,0.0006521405115425616
152,1726.0011904761432,0.002951925780151813,0.01012088838909193,0.007168962608940118,0.0005817197428805891,0.00036799428895348924,0.004600987234878847
153,1384.1797619048086,0.0001405678942929435,0.0026707899915659264,0.0025302220972729826,0.00027520482618477877,0.00018305281423427046,0.00035824857710243526
154,1345.3988095238585,0.008574641551869553,0.011104863649142536,0.0025302220972729826,0.00011657540422981114,0.00015812774701967318,0.00029342242428573697
155,1710.9261904761497,0.003935901040202418,0.011385999437728422,0.007450098397526005,0.00036779615732015353,0.0007021521335149591,0.011905999221660187
156,0,0.000562271577171774,0.000562271577171774,0.0,5.048782345863015e-05,0.0,0.0
157,0,0.006184987348889514,0.006184987348889514,0.0,5.048782345863015e-05,0.0,0.0
158,0,0.0009839752600506045,0.0009839752600506045,0.0,5.048782345863015e-05,0.0,0.0
159,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
160,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
161,0,0.004498172617374192,0.004498172617374192,0.0,5.048782345863015e-05,0.0,0.0
162,0,0.000562271577171774,0.000562271577171774,0.0,5.048782345863015e-05,0.0,0.0
163,1313.39563492069,0.0012651110486364913,0.0032330615687377003,0.001967950520101209,9.553360472363263e-05,0.0001213396734858409,0.00030102519753008394
164,0,0.001124543154343548,0.001124543154343548,0.0,5.048782345863015e-05,0.0,0.0
165,0,0.00042170368287883047,0.00042170368287883047,0.0,5.048782345863015e-05,0.0,0.0
166,0,0.013072814169243744,0.013072814169243744,0.0,5.048782345863015e-05,0.0,0.0
167,1283.7265873016422,0.0,0.0016868147315153219,0.0016868147315153219,8.51960629677529e-05,0.0,0.00015879320906300585
168,1312.096428571478,0.0012651110486364913,0.0046387405116671354,0.0033736294630306437,0.00011824328109330078,7.782813083061151e-05,0.0002408516776508731
169,0,0.00042170368287883047,0.00042170368287883047,0.0,5.048782345863015e-05,0.0,0.0
171,1723.9345238094804,0.009839752600506044,0.01728985099803205,0.007450098397526005,0.00031340407644990737,0.0006088259176735661,0.008269282811862753
172,0,0.01728985099803205,0.01728985099803205,0.0,5.048782345863015e-05,0.0,0.0
173,0,0.046949676693843125,0.046949676693843125,0.0,5.048782345863015e-05,0.0,0.0
174,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
175,1420.5242063492462,0.0001405678942929435,0.0028113578858588698,0.0026707899915659264,0.0002039789873000867,9.360948699485284e-05,0.0007065549583195323
176,0,0.005482147877424796,0.005482147877424796,0.0,5.048782345863015e-05,0.0,0.0
177,0,0.0026707899915659264,0.0026707899915659264,0.0,5.048782345863015e-05,0.0,0.0
178,1531.8678571428627,0.00885577734045544,0.013775653640708463,0.004919876300253022,0.0002975848833195018,0.00044416030565463103,0.001522806207303385
179,0,0.002389654202980039,0.002389654202980039,0.0,5.048782345863015e-05,0.0,0.0
180,0,0.007590666291818949,0.007590666291818949,0.0,5.048782345863015e-05,0.0,0.0
181,0,0.00042170368287883047,0.00042170368287883047,0.0,5.048782345863015e-05,0.0,0.0
182,1512.667857142867,0.011104863649142536,0.015603036266516728,0.004498172617374192,0.0001608387372814671,0.0004147667595808909,0.0013884971740530953
183,1396.8765873016407,0.0,0.0037953331459094743,0.0037953331459094743,0.00012070690254376313,0.0,0.000549705989394934
185,0,0.000562271577171774,0.000562271577171774,0.0,5.048782345863015e-05,0.0,0.0
187,0,0.005201012088838909,0.005201012088838909,0.0,5.048782345863015e-05,0.0,0.0
188,1.0,0.00042170368287883047,0.000562271577171774,0.0001405678942929435,5.069867536457917e-05,1.6468425686881238e-09,0.0
189,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
190,0,0.000281135788585887,0.000281135788585887,0.0,5.048782345863015e-05,0.0,0.0
191,0,0.0018273826258082652,0.0018273826258082652,0.0,5.048782345863015e-05,0.0,0.0
192,1444.310714285751,0.0026707899915659264,0.006466123137475401,0.0037953331459094743,0.00023696930657024577,0.00016810622784433677,0.0008259428294388838
193,0,0.002951925780151813,0.002951925780151813,0.0,5.048782345863015e-05,0.0,0.0
194,0,0.0007028394714647174,0.0007028394714647174,0.0,5.048782345863015e-05,0.0,0.0
195,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
196,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
197,0,0.0015462468372223785,0.0015462468372223785,0.0,5.048782345863015e-05,0.0,0.0
198,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
199,0,0.002389654202980039,0.002389654202980039,0.0,5.048782345863015e-05,0.0,0.0
200,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
201,0,0.002951925780151813,0.002951925780151813,0.0,5.048782345863015e-05,0.0,0.0
202,0,0.0008434073657576609,0.0008434073657576609,0.0,5.048782345863015e-05,0.0,0.0
203,0,0.004357604723081248,0.004357604723081248,0.0,5.048782345863015e-05,0.0,0.0
204,1996.4761904760962,0.0016868147315153219,0.020101208883890918,0.018414394152375595,0.0005633238613354888,0.00024222677655375094,0.04533196158526537
205,0,0.0016868147315153219,0.0016868147315153219,0.0,5.048782345863015e-05,0.0,0.0
206,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
207,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
208,0,0.0008434073657576609,0.0008434073657576609,0.0,5.048782345863015e-05,0.0,0.0
209,0,0.0014056789429294349,0.0014056789429294349,0.0,5.048782345863015e-05,0.0,0.0
210,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
211,0,0.000281135788585887,0.000281135788585887,0.0,5.048782345863015e-05,0.0,0.0
212,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
213,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
214,2020.9595238094246,0.0,0.02459938150126511,0.02459938150126511,0.0016599199669365455,0.0,0.026761204227359666
215,0,0.014056789429294348,0.014056789429294348,0.0,5.048782345863015e-05,0.0,0.0
216,1336.015476190526,0.001124543154343548,0.004076468934495361,0.002951925780151813,0.00012969890399518115,2.6960831800749487e-05,0.0003353358634810012
217,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
218,0,0.000281135788585887,0.000281135788585887,0.0,5.048782345863015e-05,0.0,0.0
219,1307.5464285714788,0.0,0.0025302220972729826,0.0025302220972729826,0.00014360419800730188,0.0,0.00014174754773742024
221,0,0.0014056789429294349,0.0014056789429294349,0.0,5.048782345863015e-05,0.0,0.0
222,1497.272619047625,0.000562271577171774,0.0016868147315153219,0.001124543154343548,7.158317430767757e-05,3.929377737663287e-05,0.002672630842582884
223,0,0.0026707899915659264,0.0026707899915659264,0.0,5.048782345863015e-05,0.0,0.0
224,1334.4623015873583,0.0018273826258082652,0.004357604723081248,0.0025302220972729826,0.00010737291762504583,1.049860208826137e-05,0.000292994434425539
225,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
226,1568.9345238095239,0.003514197357323587,0.006466123137475401,0.002951925780151813,0.00018632856798393786,0.00016068739197346065,0.00229998817476762
227,1468.1075396825834,0.0007028394714647174,0.004498172617374192,0.0037953331459094743,0.00033204388971413355,7.397703372969113e-05,0.001492200731262647
228,1423.0575396825898,0.0008434073657576609,0.007028394714647174,0.006184987348889514,0.00018316930606201496,1.7263062987845978e-05,0.0007281029495627212
230,1648.7630952380823,0.0008434073657576609,0.007028394714647174,0.006184987348889514,0.0005571370771172268,0.00032190437337847037,0.005430258459146936
231,0,0.007028394714647174,0.007028394714647174,0.0,5.048782345863015e-05,0.0,0.0
232,1504.834523809533,0.0032330615687377003,0.006325555243182457,0.003092493674444757,0.00019672625501778002,0.0001965681029585571,0.0011841209245593992
233,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
234,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
235,0,0.000281135788585887,0.000281135788585887,0.0,5.048782345863015e-05,0.0,0.0
236,1515.4178571428663,0.005482147877424796,0.00843407365757661,0.002951925780151813,0.00013810446219604446,0.00016420246348676206,0.0013302920416545354
237,0,0.005763283666010683,0.005763283666010683,0.0,5.048782345863015e-05,0.0,0.0
238,0,0.00042170368287883047,0.00042170368287883047,0.0,5.048782345863015e-05,0.0,0.0
239,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
240,0,0.0007028394714647174,0.0007028394714647174,0.0,5.048782345863015e-05,0.0,0.0
241,0,0.001124543154343548,0.001124543154343548,0.0,5.048782345863015e-05,0.0,0.0
242,0,0.000281135788585887,0.000281135788585887,0.0,5.048782345863015e-05,0.0,0.0
243,1636.9678571428447,0.000281135788585887,0.01208883890919314,0.011807703120607253,0.000581858582408562,0.0002575178668691852,0.0029863550540994654
244,0,0.000562271577171774,0.000562271577171774,0.0,5.048782345863015e-05,0.0,0.0
245,0,0.00042170368287883047,0.00042170368287883047,0.0,5.048782345863015e-05,0.0,0.0
246,1609.7273809523585,0.0001405678942929435,0.0033736294630306437,0.0032330615687377003,0.00013974646962163477,7.750231357881502e-05,0.002621336430885141
247,0,0.0015462468372223785,0.0015462468372223785,0.0,5.048782345863015e-05,0.0,0.0
248,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
249,0,0.0021085184143941524,0.0021085184143941524,0.0,5.048782345863015e-05,0.0,0.0
250,1355.3321428571917,0.0,0.003092493674444757,0.003092493674444757,0.00037047562299633756,0.0,0.0003804444634071403
251,0,0.001124543154343548,0.001124543154343548,0.0,5.048782345863015e-05,0.0,0.0
252,1366.2321428571915,0.0,0.005341579983131853,0.005341579983131853,0.00017693558073974001,0.0,0.0005569999603492814
253,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
254,0,0.003514197357323587,0.003514197357323587,0.0,5.048782345863015e-05,0.0,0.0
255,1434.8765873016275,0.01208883890919314,0.015743604160809672,0.0036547652516165305,0.00016496664840568213,0.00030119156343354296,0.0007587430291996343
256,0,0.0014056789429294349,0.0014056789429294349,0.0,5.048782345863015e-05,0.0,0.0
257,1394.9964285714764,0.001124543154343548,0.0046387405116671354,0.003514197357323587,0.00017660864590929965,6.042964435314405e-05,0.0003891149321594122
258,1291.3432539683095,0.0008434073657576609,0.0026707899915659264,0.0018273826258082652,0.00010218561635328807,1.002581692411709e-05,0.0001493818954663014
259,1683.5440476190342,0.007871802080404836,0.018836097835254428,0.010964295754849591,0.0004940474346471421,0.0006868344494636024,0.0046867802374978545
260,0,0.0008434073657576609,0.0008434073657576609,0.0,5.048782345863015e-05,0.0,0.0
261,1549.7011904761941,0.001124543154343548,0.004498172617374192,0.0033736294630306437,0.00014828212153625845,7.395544434050117e-05,0.0014915147488948183
263,0,0.003092493674444757,0.003092493674444757,0.0,5.048782345863015e-05,0.0,0.0
264,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
265,0,0.004357604723081248,0.004357604723081248,0.0,5.048782345863015e-05,0.0,0.0
266,0,0.0018273826258082652,0.0018273826258082652,0.0,5.048782345863015e-05,0.0,0.0
267,0,0.0001405678942929435,0.0001405678942929435,0.0,5.048782345863015e-05,0.0,0.0
268,0,0.00042170368287883047,0.00042170368287883047,0.0,5.048782345863015e-05,0.0,0.0
269,0,0.004217036828788305,0.004217036828788305,0.0,5.048782345863015e-05,0.0,0.0
270,0,0.001967950520101209,0.001967950520101209,0.0,5.048782345863015e-05,0.0,0.0
271,1826.5511904761454,0.0,0.02698903570424515,0.02698903570424515,0.0013349240914416586,0.0,0.009892268462086153
273,1334.1654761905254,0.0009839752600506045,0.0028113578858588698,0.0018273826258082652,0.00011576263040134169,8.975293043077876e-06,0.0002662442352566163
274,1391.8432539683074,0.0,0.004076468934495361,0.004076468934495361,0.00012403948740393283,0.0,0.00038852408132011385
275,0,0.007871802080404836,0.007871802080404836,0.0,5.048782345863015e-05,0.0,0.0
276,0,0.0009839752600506045,0.0009839752600506045,0.0,5.048782345863015e-05,0.0,0.0
277,0,0.000281135788585887,0.000281135788585887,0.0,5.048782345863015e-05,0.0,0.0
280,1415.0075396825819,0.010683159966263706,0.013775653640708463,0.003092493674444757,0.00021388151591968747,0.00026457428629274017,0.0007354112717960281
