NodeID,harmonic,degree,page_rank,betweeness,eigen
232,733.8084054834021,0.00019080328181644724,6.42239922295953e-05,0.0,5.251284169283196e-06
238,604.815004440007,0.0007632131272657889,0.00021115030613726155,0.0006051814014865177,4.0261211572046146e-08
244,711.8392135642101,0.0013356229727151307,0.0002874087078482949,0.00021347335524020847,9.28044564587718e-08
245,736.0297258297198,0.00038160656363289447,8.951199022155871e-05,0.0,5.300698600688037e-06
252,663.5544372294354,0.00019080328181644724,7.587413670456807e-05,0.0,8.42534519263325e-08
253,566.9955599955629,0.0005724098454493417,0.00017739424246450923,0.0,2.2938752528709133e-11
254,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
260,857.8818181818239,0.0009540164090822362,0.0002072939488759637,0.0011909696434938828,8.76717578206328e-06
267,552.5344211344246,0.0005724098454493417,0.00015573083399547446,3.6412840041306725e-08,7.454865935929578e-08
269,692.7312409812359,0.0005724098454493417,0.00013014282587763844,0.0,5.524836909862943e-08
272,707.0824314574289,0.0011448196908986834,0.000198305354113204,1.456513601652269e-08,1.326729142553718e-07
281,801.691810966809,0.0015264262545315779,0.00028559357096603194,0.0010956703052189278,9.89095345829534e-07
283,711.4012987012976,0.00038160656363289447,9.858329671347378e-05,0.0,4.068268311906595e-07
284,580.9201492951489,0.00019080328181644724,8.419889742405077e-05,0.0,1.5620478414231553e-06
293,714.6567099567075,0.00038160656363289447,0.00011337413615120629,0.0,8.965147498720573e-08
294,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
299,610.2962953712967,0.0009540164090822362,0.0002634059528919465,0.0005382442017225239,2.0440985323296012e-10
302,772.6591630591636,0.00038160656363289447,0.00010745349263932314,0.0,2.690502217065629e-05
309,9.0,0.0009540164090822362,0.00023613732821464918,5.704678273138052e-07,3.506980214042264e-29
312,689.9511544011507,0.00038160656363289447,9.438844147499924e-05,0.0,3.673658246178134e-07
315,489.81573981573405,0.00019080328181644724,9.496551965939076e-05,0.0,2.5508487819010324e-12
320,771.9144660894636,0.0011448196908986834,0.00026276068581295033,1.8506066256664562e-05,2.6291107984323883e-07
321,693.047510822509,0.00038160656363289447,9.229241923792688e-05,0.0,6.930276593526825e-08
339,1016.2388888889102,0.005724098454493417,0.0006374359829548067,0.004852124361128837,0.0011060626679646308
345,966.0849567099755,0.002480442663613814,0.00022520901786225522,0.00025393303621106574,0.016613432361518986
348,2.0,0.00038160656363289447,0.00019076688286913396,0.0,2.142303886988622e-42
350,2.0,0.00038160656363289447,0.00019076688286913396,0.0,2.142303886988622e-42
351,732.9754329004303,0.003243655790879603,0.00019317763602255946,0.0,9.189484172699632e-06
352,757.7997113997084,0.0005724098454493417,0.0001250126931179545,0.0,4.797834227313701e-07
357,700.8692640692627,0.0007632131272657889,0.00014495097088427434,0.0,1.1650489306214123e-05
358,736.6097763347747,0.00038160656363289447,8.55650151428333e-05,0.0,3.9252816074980725e-06
360,3.0,0.0005724098454493417,0.00019076688286913393,0.0,4.107890395287931e-37
364,737.519480519477,0.0007632131272657889,0.00018849054612348571,0.0001318433783194649,2.2281943586488903e-07
365,820.5945887445932,0.0009540164090822362,0.00014207449084818714,0.0,0.0008934034728823437
369,599.542435342439,0.0009540164090822362,0.0002213895037713552,0.00010087570452777642,1.3845949538017534e-07
372,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
373,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
374,1.5,0.00019080328181644724,0.0001531757784611684,0.0,6.537792623866644e-47
375,674.9900432900394,0.00019080328181644724,6.63961882140105e-05,0.0,8.304113472811401e-09
376,3.3333333333333335,0.00038160656363289447,0.0001454133060685761,0.0,3.6397442321949493e-37
379,786.667063492063,0.00038160656363289447,9.71386709735541e-05,0.000222205140339742,4.300234572769972e-06
380,576.4006826506854,0.0005724098454493417,0.00016172807865095053,0.0,2.557008867558088e-10
385,812.1269841269857,0.0011448196908986834,0.00021345286782840922,7.26016922477926e-05,4.733109309095872e-06
392,783.0877705627704,0.00019080328181644724,6.199435092803476e-05,0.0,2.823781479250558e-06
396,693.696500721497,0.0007632131272657889,0.00021838744288013345,0.0007534956658860812,1.0443552219892702e-07
400,696.9925324675277,0.00019080328181644724,6.510564721271049e-05,0.0,1.6658858200789983e-07
403,725.2000360750355,0.00019080328181644724,5.306794684717586e-05,0.0,7.860794451154863e-05
408,595.7125901875926,0.00038160656363289447,0.00015335630851219214,0.0003026635264233415,2.1858638390268996e-09
409,724.0094877344837,0.0005724098454493417,0.00011926155833703508,0.0,2.528947988033699e-07
410,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
414,675.6070457320438,0.00019080328181644724,6.751387063102935e-05,0.0,1.5354376652247156e-07
449,804.1327200577209,0.005724098454493417,0.0010203686666578266,0.006260877738027806,2.3294355313137744e-06
450,709.4269841269821,0.00019080328181644724,6.48079772965041e-05,0.0,1.1972882683651931e-07
482,783.2056277056242,0.002480442663613814,0.0005605506500874429,0.003555200616035058,9.597758457146469e-08
491,748.8755772005758,0.0020988360999809196,0.00037914781858704763,0.0009004630872143082,6.001710871727083e-07
492,727.7628787878724,0.0026712459454302615,0.0002193646529408736,0.0,2.399283099758082e-08
495,777.8337662337659,0.0007632131272657889,0.00017749197579086423,0.0,2.3730930576247523e-06
500,718.3137806637792,0.0015264262545315779,0.000260316546827519,0.00032063556145207813,2.6430402787659964e-07
510,585.0046037296055,0.00038160656363289447,0.00011294934834838352,0.0,4.028455494279584e-07
523,703.4668109668085,0.00038160656363289447,0.0001463521817887945,0.0003026635264233415,6.970126223800359e-05
543,844.6962121212147,0.0045792787635947334,0.0007538618125206791,0.004318888167786482,5.158046868424196e-07
546,692.3880591630559,0.00038160656363289447,0.0001385981179724121,0.0003026635264233415,2.0839851862772408e-07
547,757.3013708513682,0.0009540164090822362,0.00015848691471845587,0.0,1.7608958287086716e-07
570,1031.1750000000222,0.009158557527189467,0.0005374278052163479,0.002787327470460389,0.1443009181894314
573,833.5861111111166,0.0007632131272657889,0.0001542332641724604,0.0004015404334209851,1.8544836951654148e-06
574,844.4524170274229,0.00038160656363289447,8.104116490954565e-05,0.0,1.4044484886788128e-06
580,677.153246753246,0.00038160656363289447,0.00011229473916245328,0.0,4.308964289268227e-06
593,703.6509740259705,0.0030528525090631558,0.0004088907176387295,0.0015210436662310871,4.33865538513304e-06
598,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
615,902.8615440115557,0.00343445907269605,0.0005887267975861338,0.0035921686602150118,0.00012060644345307293
624,1000.4837301587531,0.003243655790879603,0.0003636485184908983,0.004340849146586332,0.0007812557560551523
628,544.1388222888232,0.00019080328181644724,8.719154752932204e-05,0.0,4.46943418918664e-08
639,821.6436507936515,0.0013356229727151307,0.0002549338121022732,0.00044858276578436614,1.3544239351216816e-05
676,1052.4773809524054,0.004960885327227628,0.000598026028444601,0.00982609044821696,0.009718480880561658
677,626.5752247752256,0.00038160656363289447,0.00011421175276890383,0.0,4.342633406852229e-08
715,662.698556998556,0.0007632131272657889,0.00024414946910231064,0.000699699097216756,1.2275802444856104e-07
717,2.0,0.00019080328181644724,0.00014064541032517993,0.0,2.862859446568251e-44
727,852.7842712842773,0.0011448196908986834,0.0002296415271512349,0.0017811242196873924,1.0283516864498019e-05
731,777.8501803751791,0.00019080328181644724,4.3897394399066117e-05,0.0,0.0005731035909226199
733,762.6897907647891,0.00038160656363289447,0.00010382722017314692,0.0,2.576615404043911e-06
734,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
735,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
743,839.6635281385325,0.001717229536348025,0.0002991535766234138,0.001394127817399361,0.00018030054004588043
748,688.5109668109661,0.00019080328181644724,7.125874023636076e-05,0.0,3.8846800243676427e-07
749,591.9224608724631,0.00019080328181644724,7.246648835745206e-05,0.0,6.3748708235659995e-09
750,762.5177128427109,0.00038160656363289447,9.603762162035834e-05,0.0,2.336071467425631e-06
751,659.2283549783556,0.00019080328181644724,7.757141778291641e-05,0.0,7.551154420555323e-09
773,1044.1428571428817,0.010494180499904597,0.000608665386611956,0.0009483448364635325,0.1485006545954182
778,662.3405483405458,0.0005724098454493417,0.0001426436794716033,0.0,1.7017893344794897e-06
782,3.5,0.0005724098454493417,0.00019891011108867025,0.0,9.903227914725387e-37
787,2.0,0.00038160656363289447,0.0002659490916850649,7.282568008261345e-08,6.537792623866644e-47
800,2.0,0.00038160656363289447,0.00019076688286913396,0.0,2.142303886988622e-42
811,797.6881673881669,0.001717229536348025,0.000361739466034384,0.0027326603950199196,2.7513015814590118e-06
820,612.00325785326,0.00038160656363289447,0.00017560303133264964,0.0003026635264233415,1.779120102039488e-07
822,2.0,0.00038160656363289447,0.00019076688286913396,0.0,2.142303886988622e-42
824,964.3837301587465,0.002480442663613814,0.00025654822665070325,0.0004183090300029902,0.004896581608943386
830,2.0,0.00038160656363289447,0.00019076688286913396,0.0,2.142303886988622e-42
831,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
832,666.6965367965348,0.0028620492272467086,0.00019200957374087372,0.0,3.0751198499626304e-06
833,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
834,666.6517676767667,0.0005724098454493417,0.00014568419796361364,0.0,1.6566608498140268e-08
836,778.3365800865804,0.0005724098454493417,0.00011926770997967382,0.0,6.056140885016706e-07
839,660.331360306357,0.00038160656363289447,0.00010158381941207719,0.0,1.262363600997921e-08
844,2.0,0.00038160656363289447,0.00019076688286913396,0.0,2.142303886988622e-42
851,756.0343434343429,0.0011448196908986834,0.0002720233604579126,0.0013873499777225704,3.662197180164697e-06
853,793.1936868686857,0.0007632131272657889,0.0001839826251945043,0.0002957895222763438,4.073667003971813e-06
855,426.4581325537119,0.00019080328181644724,0.00010991416484494463,0.0,9.70556224703964e-14
864,702.9474025973997,0.00019080328181644724,6.308546584385078e-05,0.0,1.8222128169213347e-06
866,709.8693362193338,0.00038160656363289447,9.668077391268774e-05,0.0,3.838035186767769e-07
869,830.3255050505064,0.0009540164090822362,0.00011980697321583488,0.0,0.0038173067005373876
880,643.0750721500727,0.0005724098454493417,0.0001620778080778105,1.0923852012392017e-07,5.962148575432352e-07
882,767.944913419912,0.0007632131272657889,0.0001683403939433114,0.00010472992228217567,2.0683897943104465e-06
884,596.3605450105463,0.00038160656363289447,0.00011303539502704132,0.0,1.2751986464844957e-09
885,616.7913891663903,0.0005724098454493417,0.000163768842595268,0.0,1.1361711450385798e-09
887,649.4264430014429,0.00038160656363289447,0.00011288695815227947,0.0,3.290365736523736e-09
888,850.7452741702801,0.0011448196908986834,0.0001943470679139701,0.0,1.070730726616535e-05
890,2.0,0.00038160656363289447,0.00019076688286913396,0.0,2.142303886988622e-42
894,835.8496753246817,0.0009540164090822362,0.00017471814793811418,1.6034659539100166e-05,6.501035253482888e-07
896,850.6111471861512,0.0009540164090822362,0.00015528057902775073,6.122316595479901e-05,0.001103798408848948
899,882.8158730158829,0.0005724098454493417,0.00010919120705223898,5.7731916556629754e-05,1.1405149870543818e-05
914,624.2236291486282,0.0013356229727151307,0.0001876180756513011,0.0,6.494598363170223e-08
915,558.4102175602223,0.00038160656363289447,0.0001269219647493191,0.0,9.986222853299042e-10
920,703.1267316017287,0.00038160656363289447,0.00010607789836400342,6.498335236642996e-05,2.709004838565477e-07
921,747.801623376621,0.00038160656363289447,8.544496820533229e-05,0.0,5.034362341134401e-05
925,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
930,645.7850649350644,0.0009540164090822362,0.00022418139708345333,0.0003026635264233415,1.3800049200412636e-08
934,914.9123015873148,0.0013356229727151307,0.00017506397058166068,0.0007785065743619764,0.0037856056610857877
937,821.8444805194858,0.0009540164090822362,0.00019009872909030309,0.00034934128936769433,1.4596577118099528e-05
938,504.3208846708806,0.00038160656363289447,0.00015101334456615921,0.0,4.266255883221105e-12
939,650.3242535242516,0.00019080328181644724,6.532366439254017e-05,0.0,2.110852765428984e-09
941,821.9036075036104,0.001717229536348025,0.0002357402285377726,0.00030128865061666285,0.0002480179775425028
950,877.5917388167447,0.0013356229727151307,0.00016084627546604564,0.000644977324018065,0.0099492834790066
951,2.0,0.00038160656363289447,0.00019076688286913396,0.0,2.142303886988622e-42
953,826.9611832611873,0.0005724098454493417,0.00011644330247969961,0.0,6.359376165421066e-06
1000,1023.1174603174841,0.004770082045411181,0.0007535879876057105,0.014557727669853653,0.0003490008732310441
1006,797.9326118326111,0.00038160656363289447,7.906214176565433e-05,0.0,5.7235492882607e-06
1008,597.9802780552801,0.0015264262545315779,0.00020051708552724915,0.0,2.2323191684626883e-07
1010,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
1013,1.5,0.00019080328181644724,0.0001531757784611684,0.0,6.537792623866644e-47
1014,749.5807359307347,0.0007632131272657889,0.0001519926039671669,0.0,4.2491289745625253e-07
1023,811.1997474747474,0.00553329517267697,0.0004065228716153056,0.00315598672086326,7.491559588680607e-06
1024,522.8818237318212,0.00038160656363289447,0.00014099751626196617,0.0,1.1700835392375194e-11
1025,662.4053391053371,0.00019080328181644724,6.843671197881158e-05,0.0,1.7407854454102676e-06
1026,662.905339105337,0.00038160656363289447,0.00011918140946501227,0.0,1.7798020642725235e-06
1028,695.2559163059135,0.0013356229727151307,0.0002614560420556453,0.0009075536251895288,8.113140737528146e-07
1029,645.1425324675315,0.00038160656363289447,9.693028222686534e-05,0.0,1.1486905026853605e-08
1044,810.1259018759048,0.0015264262545315779,0.0002892533665608246,0.0008222161046920771,0.0006811765150357422
1045,632.577897102897,0.00019080328181644724,7.143421308677905e-05,0.0,1.399937834350832e-07
1048,662.3405483405458,0.0005724098454493417,0.0001426436794716033,0.0,1.7017893344794897e-06
1050,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
1051,2.0,0.00038160656363289447,0.00019076688286913396,0.0,2.142303886988622e-42
1058,916.3194805194929,0.001717229536348025,0.0002296146283310171,0.0010283433510511288,0.00018229208660871537
1059,739.2291486291452,0.0005724098454493417,0.0001318273020537838,0.0,3.6475744469575776e-08
1073,706.6935425685396,0.0005724098454493417,0.00020831019768552758,0.0006052542271666004,2.7397730047765295e-08
1074,732.9754329004303,0.003243655790879603,0.00019317763602255946,0.0,9.189484172699632e-06
1075,733.8084054834022,0.00019080328181644724,6.42239922295953e-05,0.0,5.251284169283196e-06
1078,780.5726911976909,0.0009540164090822362,0.00019508229580756655,0.00011199406234313011,3.0740111488945645e-06
1090,811.3874458874478,0.0011448196908986834,0.00021181197238669713,5.915584487963865e-05,1.0188875694064253e-06
1092,2.0,0.00038160656363289447,0.0002659490916850649,7.282568008261345e-08,6.537792623866644e-47
1093,752.0695887445855,0.0005724098454493417,0.0001319305134797034,0.0,1.9101953184174336e-06
1098,778.5323593073564,0.0005724098454493417,0.00012061757473251115,0.0,2.419867423098381e-07
1101,643.2854367854363,0.00038160656363289447,0.0001236181449930779,0.0,4.905005179328588e-09
1104,774.014466089464,0.00038160656363289447,9.82512718716226e-05,2.50335027328518e-05,5.113044723810117e-06
1105,596.1786796536817,0.00019080328181644724,8.866198063332632e-05,0.0,3.7175242332347822e-09
1107,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
1109,762.6993867243829,0.0005724098454493417,0.0001189935333948149,0.0,5.362954186610411e-07
1116,743.4744949494919,0.001717229536348025,0.0002677394300510952,0.002445668580485162,4.855870225236711e-08
1124,780.6331529581507,0.0013356229727151307,0.00018447592419662637,0.0008578136103678251,1.5239372455306705e-05
1125,659.4979797979756,0.00019080328181644724,6.567695248404102e-05,0.0,9.784499977499704e-10
1149,847.6293650793684,0.001717229536348025,0.00042403035766791394,0.002564739629366152,2.085822647243147e-05
1150,711.6620129870079,0.0005724098454493417,0.00012202705540079764,0.0,7.730062869867154e-08
1151,671.5573953823935,0.002480442663613814,0.0002239408364316879,0.0,3.278675758832576e-07
1153,647.0602453102451,0.00019080328181644724,7.230536804704734e-05,0.0,4.194826756334441e-08
1154,3.0,0.00038160656363289447,0.0001623201777124964,0.0,3.100955895459524e-39
1157,645.0709706959697,0.0005724098454493417,0.00010194804116318311,0.0,3.0978001046909833e-09
1172,778.9291847041816,0.0015264262545315779,0.0003290380941710829,0.0018147098749346023,1.6445425768293908e-07
1174,541.7615856365869,0.00038160656363289447,0.00014838480338826381,0.0,1.399093310499969e-10
1186,937.0948412698575,0.003243655790879603,0.00031303262557022397,0.0009960303103927074,0.020220135574100913
1187,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
1194,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
1217,846.323051948057,0.0045792787635947334,0.0008234099256560877,0.006709166249470883,2.370645887027242e-06
1229,848.6806998557041,0.0013356229727151307,0.00024474633601401073,0.0011266888915833562,4.339996486546139e-06
1234,939.7663059163217,0.0013356229727151307,0.00014723403914165934,0.0022802434679800453,0.007754178985605916
1248,830.1591630591678,0.0005724098454493417,0.00011334792369625148,0.00015601681301382828,1.575978724761203e-05
1254,858.5023809523874,0.0005724098454493417,9.500610607816313e-05,0.00011683740974181842,3.589475060479512e-05
1258,691.8045565545513,0.0007632131272657889,0.0001785274959512214,0.00021251929695861952,1.7155900825654408e-08
1265,872.3472943723029,0.0019080328181644724,0.0001989653673890753,1.5451090173560447e-05,0.004031247955416212
1267,754.5283910533873,0.0007632131272657889,0.00010927640108066732,0.0,1.5081746555197018e-05
1278,796.7176046176054,0.0015264262545315779,0.00031183977596566993,0.0011652134041715246,7.422635314515417e-05
1279,635.985905760908,0.00038160656363289447,0.0001354559847925621,0.0,4.5603762336168874e-08
1280,762.8541125541115,0.0005724098454493417,0.00010965618139573374,0.0,5.398680464101379e-07
1281,6.5,0.0011448196908986834,0.0001892301844814793,0.0,1.272002674183023e-27
1289,3.833333333333333,0.0005724098454493417,0.00031326898955584526,5.097797605782942e-07,5.566229214627214e-43
1292,3.0,0.0005724098454493417,0.00016709507988691956,0.0,6.103483782840729e-35
1293,657.0970779220758,0.006487311581759206,0.00020989109545873917,0.0,1.889387889342623e-05
1310,839.9492063492091,0.0020988360999809196,0.0004013946482674868,0.0015223285736737293,3.241238860924175e-06
1311,772.4417027417027,0.0005724098454493417,0.00013223921832123845,0.0,3.66135076501859e-06
1321,875.1952380952492,0.0007632131272657889,0.00014830496817067236,0.00033513845297902437,8.31591191075914e-05
1322,623.0335969585988,0.00038160656363289447,0.00012464023872260267,0.0,2.9210367054867736e-09
1323,808.0865079365092,0.00038160656363289447,8.549503256670868e-05,0.0,4.507414864918729e-06
1327,728.4818181818141,0.00019080328181644724,6.943520255598539e-05,0.0,1.9345922022306532e-07
1339,865.8532106782195,0.0009540164090822362,0.00014230614353534794,3.509749506219368e-05,0.00013449334727348082
1341,790.0172799422793,0.0007632131272657889,0.00014066498619092345,0.0004597263960523092,2.206792315190194e-06
1343,731.5155122655092,0.0007632131272657889,0.00015301010199960524,0.0,6.6107591948637325e-06
1344,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
1346,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
1347,741.8065656565633,0.00019080328181644724,5.178787548658728e-05,0.0,0.00011001169379081343
1350,771.5746753246722,0.00019080328181644724,5.9572399641731476e-05,0.0,1.9349902822243543e-06
1353,673.4345598845588,0.0007632131272657889,0.00017344069305537423,1.2910168420205955e-05,3.587892569651153e-08
1356,748.2292207792203,0.0007632131272657889,0.00017713337313677753,0.00025172898645285327,4.175389741033672e-06
1373,812.14891774892,0.0009540164090822362,0.00019836726485443853,0.0019472162035502904,8.149170472781957e-06
1375,852.9678932178983,0.00038160656363289447,0.00012904137432895012,0.0003026635264233415,7.391991498581716e-05
1376,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
1378,2.5,0.00019080328181644724,0.00010758438211456328,0.0,1.4252497803148814e-40
1383,3.0,0.00019080328181644724,7.328311209138408e-05,0.0,8.987808829969486e-34
1386,806.8476190476192,0.0005724098454493417,0.00014620694984853627,0.0003653120097764681,8.560286968188324e-07
1403,905.9115440115552,0.0013356229727151307,0.00025956199805567733,0.0014498995227221663,9.93961884865817e-06
1404,735.8664502164461,0.0007632131272657889,0.00014478230322546542,0.0,9.441655797310235e-07
1405,814.143398268401,0.00038160656363289447,9.18383582401826e-05,0.0,7.850756735613119e-05
1407,887.9869408369486,0.0011448196908986834,0.00019590370201218394,7.891334691106614e-05,2.2173632361160636e-06
1408,793.7532828282801,0.0005724098454493417,0.00010620241939901124,0.0,1.4693997891753057e-05
1425,846.5198773448785,0.001717229536348025,0.00034817756452235407,0.0009193784326098162,0.0002702562306320107
1427,651.748917748918,0.00038160656363289447,0.0001513784584489528,0.0003026635264233415,2.1827002209664162e-07
1430,791.7801587301591,0.00038160656363289447,8.941735415696008e-05,0.0,1.9782088993735993e-06
1436,735.702958152954,0.0005724098454493417,0.00013609980078042904,5.72353242716571e-06,9.935664799738587e-08
1488,1036.520634920659,0.005914901736309864,0.0009176610229244632,0.016544107225907864,0.00011373061961760291
1490,1.0,0.00019080328181644724,0.00019076688286913393,0.0,1.9951759716389904e-51
1493,637.67572150072,0.0020988360999809196,0.0002869653697305938,0.0003362426555347779,6.52396894971763e-08
1497,658.8037268287266,0.00038160656363289447,0.00013697441497454447,0.0003026635264233415,5.8528208308997023e-08
1498,730.8335497835466,0.0005724098454493417,0.00013311025616710796,0.0,2.0168585322520936e-06
1499,539.8692945942936,0.00038160656363289447,0.00012836419163384218,0.0,1.7702044318273718e-10
1508,831.7480519480549,0.0005724098454493417,9.675227740271397e-05,0.0,0.0010759511872206761
1511,776.4841991341984,0.0005724098454493417,0.00014211961921600384,0.0003026635264233415,1.1482837464534712e-06
1519,757.289069264068,0.0005724098454493417,0.0001142049556340735,0.0,1.7635058332485906e-06
1520,850.7452741702801,0.0011448196908986834,0.0001943470679139701,0.0,1.070730726616535e-05
